Inserted Genomes, Total BP Epochs, Time, Best Val. MAE, Best Val. MSE, Enabled Nodes, Enabled Edges, Enabled Rec. Edges,Island_0_best_fitness,Island_0_worst_fitness,Island_1_best_fitness,Island_1_worst_fitness,Island_2_best_fitness,Island_2_worst_fitness,Island_3_best_fitness,Island_3_worst_fitness,Island_4_best_fitness,Island_4_worst_fitness,Island_5_best_fitness,Island_5_worst_fitness,Island_6_best_fitness,Island_6_worst_fitness,Island_7_best_fitness,Island_7_worst_fitness,Island_8_best_fitness,Island_8_worst_fitness,Island_9_best_fitness,Island_9_worst_fitness
7066,69290,443538,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.034235
7067,69300,443566,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.034235
7068,69310,443614,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.034235
7069,69320,443672,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.034235
7070,69330,443736,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.034235
7071,69340,443919,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.034235
7072,69350,444148,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.034235
7073,69360,444154,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.034235
7074,69370,444291,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.034235
7075,69380,444315,0.113255,0.0204503,11,30,18,0.020758,0.020823,0.020451,0.020632,0.020450,0.020705,0.020582,0.020633,0.020660,0.020733,0.020767,0.020794,0.020590,0.020788,0.020726,0.020760,0.020598,0.020644,0.020451,0.034235
