Inserted Genomes, Total BP Epochs, Time, Best Val. MAE, Best Val. MSE, Enabled Nodes, Enabled Edges, Enabled Rec. Edges,Island_0_best_fitness,Island_0_worst_fitness,Island_1_best_fitness,Island_1_worst_fitness,Island_2_best_fitness,Island_2_worst_fitness,Island_3_best_fitness,Island_3_worst_fitness,Island_4_best_fitness,Island_4_worst_fitness,Island_5_best_fitness,Island_5_worst_fitness,Island_6_best_fitness,Island_6_worst_fitness,Island_7_best_fitness,Island_7_worst_fitness,Island_8_best_fitness,Island_8_worst_fitness,Island_9_best_fitness,Island_9_worst_fitness
32,10,617,0.176726,0.0534493,6,4,0,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.053449,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000
34,20,624,0.138199,0.0301113,6,4,0,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.053449,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.030111,10000000.000000
36,30,638,0.138199,0.0301113,6,4,0,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.035679,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.053449,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.030111,10000000.000000
38,40,670,0.138199,0.0301113,6,4,0,10000000.000000,10000000.000000,0.036862,10000000.000000,0.035679,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.053449,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.030111,10000000.000000
40,50,676,0.138199,0.0301113,6,4,0,10000000.000000,10000000.000000,0.036862,10000000.000000,0.035679,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.053449,10000000.000000,0.156853,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.030111,10000000.000000
42,60,695,0.126005,0.0253715,6,5,0,10000000.000000,10000000.000000,0.025371,10000000.000000,0.035679,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.053449,10000000.000000,0.156853,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.030111,10000000.000000
44,70,697,0.126005,0.0253715,6,5,0,10000000.000000,10000000.000000,0.025371,10000000.000000,0.035679,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.053449,10000000.000000,0.156853,10000000.000000,0.094449,10000000.000000,10000000.000000,10000000.000000,0.030111,10000000.000000
46,80,702,0.121472,0.0233512,6,5,0,10000000.000000,10000000.000000,0.025371,10000000.000000,0.035679,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.053449,10000000.000000,0.156853,10000000.000000,0.094449,10000000.000000,10000000.000000,10000000.000000,0.023351,10000000.000000
48,90,736,0.121472,0.0233512,6,5,0,10000000.000000,10000000.000000,0.025371,10000000.000000,0.035679,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.053449,10000000.000000,0.045448,10000000.000000,0.094449,10000000.000000,10000000.000000,10000000.000000,0.023351,10000000.000000
50,100,742,0.121472,0.0233512,6,5,0,10000000.000000,10000000.000000,0.025371,10000000.000000,0.035679,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.053449,10000000.000000,0.045448,10000000.000000,0.059887,0.094449,10000000.000000,10000000.000000,0.023351,10000000.000000
