Inserted Genomes, Total BP Epochs, Time, Best Val. MAE, Best Val. MSE, Enabled Nodes, Enabled Edges, Enabled Rec. Edges,Island_0_best_fitness,Island_0_worst_fitness,Island_1_best_fitness,Island_1_worst_fitness,Island_2_best_fitness,Island_2_worst_fitness,Island_3_best_fitness,Island_3_worst_fitness,Island_4_best_fitness,Island_4_worst_fitness,Island_5_best_fitness,Island_5_worst_fitness,Island_6_best_fitness,Island_6_worst_fitness,Island_7_best_fitness,Island_7_worst_fitness,Island_8_best_fitness,Island_8_worst_fitness,Island_9_best_fitness,Island_9_worst_fitness
32,10,667,0.191999,0.0576932,6,3,0,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.057693,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000
34,20,980,0.191999,0.0576932,6,3,0,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.057693,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.756549,10000000.000000
36,30,993,0.191999,0.0576932,6,3,0,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.057693,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.756549,10000000.000000
38,40,1045,0.138441,0.0329961,5,5,0,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.057693,10000000.000000,10000000.000000,10000000.000000,0.032996,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.756549,10000000.000000
40,50,1050,0.138441,0.0329961,5,5,0,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.057693,10000000.000000,10000000.000000,10000000.000000,0.032996,10000000.000000,0.060060,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.756549,10000000.000000
42,60,1063,0.138441,0.0329961,5,5,0,10000000.000000,10000000.000000,0.035747,10000000.000000,10000000.000000,10000000.000000,0.057693,10000000.000000,10000000.000000,10000000.000000,0.032996,10000000.000000,0.060060,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.756549,10000000.000000
44,70,1085,0.138441,0.0329961,5,5,0,10000000.000000,10000000.000000,0.035747,10000000.000000,10000000.000000,10000000.000000,0.057693,10000000.000000,10000000.000000,10000000.000000,0.032996,10000000.000000,0.059956,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.756549,10000000.000000
46,80,1180,0.128463,0.0283024,6,5,0,10000000.000000,10000000.000000,0.035747,10000000.000000,0.028302,10000000.000000,0.057693,10000000.000000,10000000.000000,10000000.000000,0.032996,10000000.000000,0.059956,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.756549,10000000.000000
48,90,1223,0.128463,0.0283024,6,5,0,10000000.000000,10000000.000000,0.035747,10000000.000000,0.028302,10000000.000000,0.057693,10000000.000000,10000000.000000,10000000.000000,0.032996,10000000.000000,0.057549,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.756549,10000000.000000
50,100,1223,0.128463,0.0283024,6,5,0,10000000.000000,10000000.000000,0.035747,10000000.000000,0.028302,10000000.000000,0.057693,10000000.000000,10000000.000000,10000000.000000,0.030778,10000000.000000,0.057549,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.756549,10000000.000000
52,110,1236,0.128463,0.0283024,6,5,0,0.171902,10000000.000000,0.035747,10000000.000000,0.028302,10000000.000000,0.057693,10000000.000000,10000000.000000,10000000.000000,0.030778,10000000.000000,0.057549,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.756549,10000000.000000
54,120,1238,0.123584,0.0260817,6,5,0,0.171902,10000000.000000,0.035747,10000000.000000,0.028302,10000000.000000,0.057693,10000000.000000,10000000.000000,10000000.000000,0.030778,10000000.000000,0.057549,10000000.000000,10000000.000000,10000000.000000,0.026082,10000000.000000,0.756549,10000000.000000
56,130,1243,0.123584,0.0260817,6,5,0,0.171902,10000000.000000,0.035747,10000000.000000,0.028302,10000000.000000,0.057693,10000000.000000,10000000.000000,10000000.000000,0.030778,10000000.000000,0.057549,10000000.000000,10000000.000000,10000000.000000,0.026082,10000000.000000,0.027602,0.756549
58,140,1256,0.123584,0.0260817,6,5,0,0.171902,10000000.000000,0.035747,10000000.000000,0.028302,10000000.000000,0.057693,10000000.000000,10000000.000000,10000000.000000,0.030778,10000000.000000,0.057549,10000000.000000,10000000.000000,10000000.000000,0.026082,10000000.000000,0.027582,0.756549
60,150,1264,0.123054,0.0260062,6,5,0,0.171902,10000000.000000,0.035747,10000000.000000,0.028302,10000000.000000,0.057693,10000000.000000,10000000.000000,10000000.000000,0.030778,10000000.000000,0.057549,10000000.000000,10000000.000000,10000000.000000,0.026006,10000000.000000,0.027582,0.756549
62,160,1287,0.123054,0.0260062,6,5,0,0.171902,10000000.000000,0.035747,10000000.000000,0.028302,10000000.000000,0.057693,10000000.000000,10000000.000000,10000000.000000,0.030778,10000000.000000,0.057549,10000000.000000,0.031434,10000000.000000,0.026006,10000000.000000,0.027582,0.756549
64,170,1288,0.123237,0.0259552,6,5,0,0.171902,10000000.000000,0.035747,10000000.000000,0.028302,10000000.000000,0.057693,10000000.000000,10000000.000000,10000000.000000,0.030778,10000000.000000,0.057549,10000000.000000,0.031434,10000000.000000,0.025955,10000000.000000,0.027582,0.756549
66,180,1289,0.123237,0.0259552,6,5,0,0.171902,10000000.000000,0.035747,10000000.000000,0.028302,10000000.000000,0.029438,10000000.000000,10000000.000000,10000000.000000,0.030778,10000000.000000,0.057549,10000000.000000,0.031434,10000000.000000,0.025955,10000000.000000,0.027582,0.756549
68,190,1292,0.123237,0.0259552,6,5,0,0.171902,10000000.000000,0.035747,10000000.000000,0.028302,10000000.000000,0.029438,10000000.000000,0.029534,10000000.000000,0.030778,10000000.000000,0.057549,10000000.000000,0.031434,10000000.000000,0.025955,10000000.000000,0.027582,0.756549
70,200,1293,0.123237,0.0259552,6,5,0,0.042497,10000000.000000,0.035747,10000000.000000,0.028302,10000000.000000,0.029438,10000000.000000,0.029534,10000000.000000,0.030778,10000000.000000,0.057549,10000000.000000,0.031434,10000000.000000,0.025955,10000000.000000,0.027582,0.756549
72,210,1307,0.123237,0.0259552,6,5,0,0.042497,10000000.000000,0.035747,0.036032,0.028302,10000000.000000,0.029438,10000000.000000,0.029534,10000000.000000,0.030778,10000000.000000,0.057549,10000000.000000,0.031434,10000000.000000,0.025955,10000000.000000,0.027582,0.756549
74,220,1308,0.123237,0.0259552,6,5,0,0.042497,10000000.000000,0.035747,0.035994,0.028302,10000000.000000,0.029438,10000000.000000,0.029534,10000000.000000,0.030778,10000000.000000,0.057549,10000000.000000,0.031434,10000000.000000,0.025955,10000000.000000,0.027582,0.756549
76,230,1332,0.123237,0.0259552,6,5,0,0.042497,10000000.000000,0.035747,0.035994,0.028302,10000000.000000,0.029438,10000000.000000,0.029534,10000000.000000,0.030778,10000000.000000,0.057549,10000000.000000,0.031434,10000000.000000,0.025955,10000000.000000,0.027582,0.756549
78,240,1346,0.123237,0.0259552,6,5,0,0.042497,10000000.000000,0.035747,0.035994,0.028302,10000000.000000,0.029438,10000000.000000,0.029534,10000000.000000,0.030778,10000000.000000,0.057549,10000000.000000,0.031434,10000000.000000,0.025955,10000000.000000,0.027582,0.756549
80,250,1392,0.123237,0.0259552,6,5,0,0.042497,10000000.000000,0.035747,0.035994,0.028302,10000000.000000,0.029438,10000000.000000,0.029534,10000000.000000,0.030778,10000000.000000,0.057549,10000000.000000,0.031434,10000000.000000,0.025955,10000000.000000,0.027582,0.756549
