Inserted Genomes, Total BP Epochs, Time, Best Val. MAE, Best Val. MSE, Enabled Nodes, Enabled Edges, Enabled Rec. Edges,Island_0_best_fitness,Island_0_worst_fitness,Island_1_best_fitness,Island_1_worst_fitness,Island_2_best_fitness,Island_2_worst_fitness,Island_3_best_fitness,Island_3_worst_fitness,Island_4_best_fitness,Island_4_worst_fitness,Island_5_best_fitness,Island_5_worst_fitness,Island_6_best_fitness,Island_6_worst_fitness,Island_7_best_fitness,Island_7_worst_fitness,Island_8_best_fitness,Island_8_worst_fitness,Island_9_best_fitness,Island_9_worst_fitness
986,8660,146054,0.118149,0.0220569,8,13,4,0.022103,0.022819,0.022811,0.023473,0.022620,0.023729,0.022447,0.022701,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027222,0.022057,0.022715,0.022163,0.022353
987,8670,146422,0.118149,0.0220569,8,13,4,0.022103,0.022819,0.022811,0.023473,0.022620,0.023729,0.022447,0.022701,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027222,0.022057,0.022715,0.022163,0.022353
988,8680,146743,0.118149,0.0220569,8,13,4,0.022103,0.022819,0.022811,0.023473,0.022620,0.023729,0.022447,0.022701,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027222,0.022057,0.022715,0.022163,0.022353
989,8690,146972,0.118149,0.0220569,8,13,4,0.022103,0.022819,0.022811,0.023473,0.022620,0.023729,0.022447,0.022701,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027222,0.022057,0.022715,0.022163,0.022353
990,8700,147240,0.118149,0.0220569,8,13,4,0.022103,0.022819,0.022811,0.023473,0.022620,0.023729,0.022447,0.022701,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027222,0.022057,0.022715,0.022163,0.022353
991,8710,147271,0.118149,0.0220569,8,13,4,0.022103,0.022819,0.022811,0.023473,0.022620,0.023729,0.022447,0.022701,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027222,0.022057,0.022715,0.022163,0.022353
992,8720,147539,0.118149,0.0220569,8,13,4,0.022103,0.022819,0.022811,0.023473,0.022620,0.023729,0.022447,0.022607,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027222,0.022057,0.022715,0.022163,0.022353
993,8730,147608,0.118149,0.0220569,8,13,4,0.022103,0.022819,0.022720,0.023389,0.022620,0.023729,0.022447,0.022607,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027222,0.022057,0.022715,0.022163,0.022353
994,8740,147890,0.118149,0.0220569,8,13,4,0.022103,0.022819,0.022720,0.023389,0.022620,0.023729,0.022447,0.022607,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027222,0.022057,0.022715,0.022163,0.022353
995,8750,147994,0.118149,0.0220569,8,13,4,0.022103,0.022819,0.022720,0.023389,0.022620,0.023729,0.022447,0.022607,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027222,0.022057,0.022715,0.022163,0.022353
996,8760,147998,0.118149,0.0220569,8,13,4,0.022103,0.022819,0.022720,0.023389,0.022620,0.023729,0.022447,0.022607,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027222,0.022057,0.022715,0.022163,0.022353
997,8770,148387,0.118149,0.0220569,8,13,4,0.022103,0.022819,0.022720,0.023389,0.022620,0.023729,0.022447,0.022607,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027222,0.022057,0.022715,0.022163,0.022353
998,8780,148541,0.118383,0.0220293,6,8,1,0.022103,0.022819,0.022720,0.023389,0.022620,0.023729,0.022447,0.022607,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027222,0.022057,0.022715,0.022029,0.022341
999,8790,148587,0.118383,0.0220293,6,8,1,0.022103,0.022819,0.022720,0.023389,0.022620,0.023729,0.022447,0.022607,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027222,0.022057,0.022715,0.022029,0.022341
1000,8800,148621,0.118383,0.0220293,6,8,1,0.022103,0.022819,0.022720,0.023389,0.022620,0.023729,0.022447,0.022607,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027222,0.022057,0.022646,0.022029,0.022341
1001,8810,149464,0.118383,0.0220293,6,8,1,0.022103,0.022819,0.022720,0.023389,0.022620,0.023729,0.022447,0.022607,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027222,0.022057,0.022646,0.022029,0.022341
1002,8820,149571,0.118383,0.0220293,6,8,1,0.022103,0.022819,0.022720,0.023389,0.022620,0.023729,0.022447,0.022607,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027222,0.022057,0.022646,0.022029,0.022341
1003,8830,149594,0.118383,0.0220293,6,8,1,0.022103,0.022819,0.022720,0.023389,0.022620,0.023729,0.022447,0.022607,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027222,0.022057,0.022646,0.022029,0.022341
1004,8840,149683,0.118383,0.0220293,6,8,1,0.022103,0.022819,0.022720,0.023389,0.022620,0.023729,0.022447,0.022607,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027222,0.022057,0.022646,0.022029,0.022341
1005,8850,149716,0.118383,0.0220293,6,8,1,0.022103,0.022819,0.022720,0.023389,0.022620,0.023729,0.022447,0.022607,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027222,0.022057,0.022646,0.022029,0.022341
1006,8860,150182,0.118383,0.0220293,6,8,1,0.022103,0.022819,0.022720,0.023389,0.022620,0.023729,0.022447,0.022607,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027222,0.022057,0.022646,0.022029,0.022341
1007,8870,150474,0.118383,0.0220293,6,8,1,0.022103,0.022819,0.022720,0.023389,0.022620,0.023729,0.022447,0.022607,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027222,0.022057,0.022646,0.022029,0.022341
1008,8880,150505,0.118383,0.0220293,6,8,1,0.022103,0.022819,0.022720,0.023389,0.022620,0.023729,0.022447,0.022607,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027222,0.022057,0.022646,0.022029,0.022341
1009,8890,150574,0.118383,0.0220293,6,8,1,0.022103,0.022819,0.022720,0.023389,0.022620,0.023729,0.022447,0.022607,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027222,0.022057,0.022646,0.022029,0.022341
1010,8900,150750,0.118383,0.0220293,6,8,1,0.022103,0.022819,0.022720,0.023389,0.022620,0.023729,0.022447,0.022607,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027222,0.022057,0.022646,0.022029,0.022341
1011,8910,150943,0.118383,0.0220293,6,8,1,0.022103,0.022819,0.022720,0.023389,0.022620,0.023729,0.022447,0.022607,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027222,0.022057,0.022646,0.022029,0.022341
1012,8920,151101,0.118383,0.0220293,6,8,1,0.022103,0.022819,0.022720,0.023389,0.022620,0.023729,0.022447,0.022607,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027222,0.022057,0.022646,0.022029,0.022341
1013,8930,151246,0.118383,0.0220293,6,8,1,0.022103,0.022819,0.022720,0.023389,0.022620,0.023729,0.022399,0.022600,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027222,0.022057,0.022646,0.022029,0.022341
1014,8940,151490,0.118383,0.0220293,6,8,1,0.022103,0.022819,0.022720,0.023389,0.022620,0.023729,0.022399,0.022600,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027222,0.022057,0.022646,0.022029,0.022341
1015,8950,151922,0.118383,0.0220293,6,8,1,0.022103,0.022819,0.022720,0.023389,0.022620,0.023729,0.022399,0.022600,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027222,0.022057,0.022646,0.022029,0.022341
1016,8960,152047,0.118383,0.0220293,6,8,1,0.022103,0.022819,0.022720,0.023389,0.022620,0.023729,0.022399,0.022600,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027222,0.022057,0.022646,0.022029,0.022341
1017,8970,152257,0.118383,0.0220293,6,8,1,0.022103,0.022819,0.022720,0.023389,0.022620,0.023729,0.022399,0.022600,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027222,0.022057,0.022646,0.022029,0.022341
1018,8980,152567,0.118383,0.0220293,6,8,1,0.022103,0.022819,0.022720,0.023389,0.022620,0.023729,0.022399,0.022600,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027222,0.022057,0.022646,0.022029,0.022341
1019,8990,152650,0.118383,0.0220293,6,8,1,0.022103,0.022819,0.022720,0.023389,0.022620,0.023729,0.022399,0.022600,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027008,0.022057,0.022646,0.022029,0.022341
1020,9000,152812,0.118383,0.0220293,6,8,1,0.022103,0.022819,0.022720,0.023280,0.022620,0.023729,0.022399,0.022600,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027008,0.022057,0.022646,0.022029,0.022341
1021,9010,152961,0.118383,0.0220293,6,8,1,0.022103,0.022819,0.022720,0.023280,0.022620,0.023729,0.022399,0.022600,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027008,0.022057,0.022646,0.022029,0.022341
1022,9020,153219,0.118383,0.0220293,6,8,1,0.022103,0.022819,0.022720,0.023280,0.022620,0.023729,0.022399,0.022600,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027008,0.022057,0.022646,0.022029,0.022341
1023,9030,153522,0.118383,0.0220293,6,8,1,0.022103,0.022819,0.022720,0.023280,0.022620,0.023729,0.022399,0.022600,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027008,0.022057,0.022646,0.022029,0.022341
1024,9040,153603,0.118383,0.0220293,6,8,1,0.022103,0.022819,0.022720,0.023280,0.022620,0.023496,0.022399,0.022600,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027008,0.022057,0.022646,0.022029,0.022341
1025,9050,153781,0.118383,0.0220293,6,8,1,0.022103,0.022819,0.022720,0.023280,0.022620,0.023496,0.022399,0.022600,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027008,0.022057,0.022646,0.022029,0.022341
1026,9060,154106,0.118383,0.0220293,6,8,1,0.022103,0.022819,0.022720,0.023280,0.022620,0.023496,0.022399,0.022600,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027008,0.022057,0.022646,0.022029,0.022341
1027,9070,154191,0.118383,0.0220293,6,8,1,0.022103,0.022819,0.022720,0.023280,0.022620,0.023496,0.022399,0.022600,0.023181,0.023796,0.022285,0.022594,0.023673,0.025930,0.023258,0.027008,0.022057,0.022646,0.022029,0.022341
1028,9080,154203,0.118383,0.0220293,6,8,1,0.022103,0.022819,0.022720,0.023280,0.022620,0.023496,0.022399,0.022600,0.023181,0.023796,0.022285,0.022594,0.023673,0.025787,0.023258,0.027008,0.022057,0.022646,0.022029,0.022341
1029,9090,154229,0.118383,0.0220293,6,8,1,0.022103,0.022819,0.022720,0.023280,0.022620,0.023496,0.022399,0.022600,0.023181,0.023796,0.022285,0.022594,0.023673,0.025787,0.023258,0.027008,0.022057,0.022646,0.022029,0.022341
1030,9100,154564,0.118383,0.0220293,6,8,1,0.022103,0.022819,0.022720,0.023280,0.022620,0.023496,0.022399,0.022600,0.023181,0.023796,0.022285,0.022594,0.023673,0.025787,0.023258,0.027008,0.022057,0.022646,0.022029,0.022341
1031,9110,154951,0.118383,0.0220293,6,8,1,0.022103,0.022819,0.022720,0.023280,0.022620,0.023496,0.022399,0.022600,0.023181,0.023796,0.022285,0.022594,0.023673,0.025787,0.023258,0.027008,0.022057,0.022646,0.022029,0.022341
1032,9120,155027,0.118383,0.0220293,6,8,1,0.022103,0.022799,0.022720,0.023280,0.022620,0.023496,0.022399,0.022600,0.023181,0.023796,0.022285,0.022594,0.023673,0.025787,0.023258,0.027008,0.022057,0.022646,0.022029,0.022341
1033,9130,155641,0.118383,0.0220293,6,8,1,0.022103,0.022799,0.022720,0.023280,0.022620,0.023496,0.022399,0.022600,0.023181,0.023796,0.022285,0.022594,0.023673,0.025787,0.023258,0.027008,0.022057,0.022646,0.022029,0.022341
1034,9140,155732,0.118383,0.0220293,6,8,1,0.022103,0.022799,0.022720,0.023280,0.022620,0.023496,0.022399,0.022600,0.023181,0.023796,0.022285,0.022594,0.023673,0.025787,0.023258,0.027008,0.022057,0.022646,0.022029,0.022341
1035,9150,155740,0.118383,0.0220293,6,8,1,0.022103,0.022799,0.022720,0.023280,0.022620,0.023496,0.022399,0.022600,0.023181,0.023796,0.022285,0.022594,0.023673,0.025787,0.023258,0.027008,0.022057,0.022646,0.022029,0.022341
1036,9160,155791,0.118383,0.0220293,6,8,1,0.022103,0.022799,0.022720,0.023280,0.022620,0.023496,0.022399,0.022600,0.023181,0.023796,0.022285,0.022594,0.023673,0.025787,0.023258,0.027008,0.022057,0.022646,0.022029,0.022341
1037,9170,156035,0.118383,0.0220293,6,8,1,0.022103,0.022799,0.022720,0.023280,0.022620,0.023496,0.022399,0.022600,0.023181,0.023796,0.022285,0.022594,0.023673,0.025787,0.023258,0.027008,0.022057,0.022646,0.022029,0.022341
1038,9180,156128,0.118383,0.0220293,6,8,1,0.022103,0.022799,0.022720,0.023280,0.022620,0.023496,0.022399,0.022600,0.023181,0.023796,0.022285,0.022594,0.023673,0.025787,0.023258,0.027008,0.022057,0.022646,0.022029,0.022341
