stock,model,har_beta_0,har_beta_1,har_beta_2,har_beta_3,calib_a,calib_b,converged,persistence,median_sigma,har_pooled_beta_0,har_pooled_beta_1,har_pooled_beta_2,har_pooled_beta_3
SH600048,har_x,,,,,,,,,,,,,
SH600048,ewma,,,,,-1.2722976917925126,0.7340664768785043,True,,,,,,
SH600048,garch,,,,,-0.6821322352949624,0.9059033547916725,True,0.993786130215679,0.02092634791358025,,,,
SH600048,egarch,,,,,-0.7814915340657397,0.8788870143985246,True,0.9766033475488382,0.022118893462428693,,,,
SH600066,naive,,,,,,,,,,,,,
SH600066,har,0.0657495517440822,0.24359187316000974,0.5772443657412052,-0.4809858221341752,,,,,,,,,
SH600066,har_x,,,,,,,,,,,,,
SH600066,ewma,,,,,-0.8176504044168624,0.8410563089981284,True,,,,,,
SH600066,garch,,,,,-0.003658587691003466,1.0562905508823583,True,0.9904076368084993,0.019299972394232236,,,,
SH600066,egarch,,,,,-0.2219317257811783,1.0012774437557153,True,0.992195666806997,0.019620527506157552,,,,
SH600068,naive,,,,,,,,,,,,,
SH600068,har,0.13363530514218855,0.35394588577626834,0.33315349519596943,-0.7133187234612316,,,,,,,,,
SH600068,har_x,,,,,,,,,,,,,
SH600068,ewma,,,,,-1.0719941985800265,0.7817305036934207,True,,,,,,
SH600068,garch,,,,,-0.4275739013408965,0.9651009147485123,True,0.9863791851640994,0.022655075990805643,,,,
SH600068,egarch,,,,,-0.5304542497229813,0.9368524987188006,True,0.9922105658485575,0.0224186065851797,,,,
SH600085,naive,,,,,,,,,,,,,
SH600085,har,0.1021143178138327,0.46989792251400303,0.32032231625141255,-0.4606954145059208,,,,,,,,,
SH600085,har_x,,,,,,,,,,,,,
SH600085,ewma,,,,,-1.23070487447583,0.7614131353691909,True,,,,,,
SH600085,garch,,,,,-0.7918896279976981,0.8850586619843934,True,1.0000000000256224,0.016204058113749042,,,,
SH600085,egarch,,,,,-0.7984049320906762,0.880989894109822,True,0.9879304321579887,0.01631924542910919,,,,
SH600089,naive,,,,,,,,,,,,,
SH600089,har,0.09664167321332118,0.4680064564578222,0.27003991651937187,-0.7080903542486622,,,,,,,,,
SH600089,har_x,,,,,,,,,,,,,
SH600089,ewma,,,,,-1.4145431527696084,0.7152362073952301,True,,,,,,
SH600089,garch,,,,,-0.9681637896894129,0.8397193561269554,True,0.9948725553680275,0.018042066323448742,,,,
SH600089,egarch,,,,,-1.114328663807848,0.8024704218363493,True,1.0,0.018365116344798517,,,,
SH600104,naive,,,,,,,,,,,,,
SH600104,har,0.08172351995343421,0.42438865017020466,0.23715524450069894,-1.1019481198382584,,,,,,,,,
SH600104,har_x,,,,,,,,,,,,,
SH600104,ewma,,,,,-1.8483726312769804,0.6042804199619376,True,,,,,,
SH600104,garch,,,,,-1.1084129917022707,0.7992299593072655,True,0.9814613598843055,0.01836085431068222,,,,
SH600104,egarch,,,,,-0.8498330418014637,0.8695773696516843,True,0.9745401870565693,0.019284068918952728,,,,
SH600109,naive,,,,,,,,,,,,,
SH600109,har,0.08486159133127497,0.2021281912836826,0.6224381683582395,-0.3792272070161601,,,,,,,,,
SH600109,har_x,,,,,,,,,,,,,
SH600109,ewma,,,,,-1.139554687756704,0.7653565251820634,True,,,,,,
SH600109,garch,,,,,-0.8390311401015484,0.8466349185667068,True,0.9945220012567166,0.021997096089022616,,,,
SH600109,egarch,,,,,-0.9634705777209663,0.8155754934438171,True,0.9966620058527794,0.021572773411841988,,,,
SH600111,naive,,,,,,,,,,,,,
SH600111,har,0.12412098500930607,0.43570208150623474,0.3254711757899259,-0.454520199524896,,,,,,,,,
SH600111,har_x,,,,,,,,,,,,,
SH600111,ewma,,,,,-0.9056399158795756,0.8161714695872626,True,,,,,,
SH600111,garch,,,,,-0.34725282772660887,0.9883505399966384,True,0.9971587286575958,0.025189748968554124,,,,
SH600111,egarch,,,,,-0.3067846507939915,0.9971301223038888,True,0.9824150334315717,0.02471105757179546,,,,
SH600115,naive,,,,,,,,,,,,,
SH600115,har,0.14032450970388732,0.309801785810508,0.43751000622434316,-0.45279765695837304,,,,,,,,,
