stock,model,n,mse,mae,r2,qlike,r2_offset22
SZ002153,examm_gs,417,0.0829857713438791,0.214522467254658,-0.0586748299228006,-6.219770914083428,
SZ002202,examm_gs,411,0.0611821176810971,0.2005770847542429,0.265643774598061,-6.9037851625644375,
SZ002236,examm_gs,415,0.0673809894967372,0.2117175940288196,0.1676158989946752,-6.59107788028085,
SZ002241,examm_gs,417,0.0628812163720283,0.1987598691087826,0.2044898198988768,-5.969542661073029,
SZ002304,examm_gs,417,0.0707216641644629,0.2088280037951183,0.3745570587374349,-7.011832258618573,
SZ002415,examm_gs,415,0.0531074228334486,0.182716842329251,0.1718344784228153,-6.92624199962842,
SZ002456,examm_gs,414,0.1885131786944269,0.255788981357186,-0.0486434775926574,-5.817965746296728,
SZ002475,examm_gs,417,0.0494802187554883,0.1776099472014434,0.084126996525474,-6.2771436641633445,
SZ002594,examm_gs,417,0.0837902487429219,0.2255460403605143,0.5041984039186748,-6.837490383504265,
SZ002673,examm_gs,417,0.1216959800812666,0.2733495377064652,0.4849995419708126,-6.9503565230726165,
SZ300124,examm_gs,406,0.0505479465699919,0.1728123437806025,0.3684516108123471,-6.723213765035172,
SH600000,lstm32,417,0.1406541704748352,0.25052972190158035,0.17054921118655375,-8.087731047741578,
SH600009,lstm32,417,0.13629015015412105,0.2420199866854989,0.22360546945179105,-7.12201145171678,
SH600010,lstm32,417,0.16792182014634915,0.28701112737307316,0.176208513896,-7.326328868445333,
SH600015,lstm32,417,0.155065002307556,0.2767359444254611,0.21377389905283606,-8.691848424367315,
SH600016,lstm32,417,0.14876331437089516,0.26576057481861604,0.15161952830944536,-8.778672766035232,
SH600018,lstm32,414,0.157153466634051,0.29026129132183986,0.48791347884107117,-7.370306794714226,
SH600028,lstm32,417,0.13778719908175266,0.2541596425830957,0.19595336254055273,-8.714869634525293,
SH600029,lstm32,417,0.15593889907135935,0.276490840415984,0.21148594284273814,-7.334253121674446,
SH600030,lstm32,410,0.1790015179486084,0.28794529654052575,0.3017189634892604,-7.145772402555052,
SH600031,lstm32,417,0.1383489930987696,0.2224847522625659,0.1731375328901461,-6.822332397652386,
SH600036,lstm32,417,0.1283418837078977,0.22381977418983193,0.1400578096813515,-7.609160209708233,
