Inserted Genomes, Total BP Epochs, Time, Best Val. MAE, Best Val. MSE, Enabled Nodes, Enabled Edges, Enabled Rec. Edges,Island_0_best_fitness,Island_0_worst_fitness,Island_1_best_fitness,Island_1_worst_fitness,Island_2_best_fitness,Island_2_worst_fitness,Island_3_best_fitness,Island_3_worst_fitness,Island_4_best_fitness,Island_4_worst_fitness,Island_5_best_fitness,Island_5_worst_fitness,Island_6_best_fitness,Island_6_worst_fitness,Island_7_best_fitness,Island_7_worst_fitness,Island_8_best_fitness,Island_8_worst_fitness,Island_9_best_fitness,Island_9_worst_fitness
52,110,1099,0.132083,0.0292021,5,4,0,0.029202,10000000.000000,0.030515,10000000.000000,10000000.000000,10000000.000000,0.030321,10000000.000000,10000000.000000,10000000.000000,0.039886,10000000.000000,0.095529,10000000.000000,0.038452,10000000.000000,10000000.000000,10000000.000000,0.038758,10000000.000000
54,120,1102,0.132083,0.0292021,5,4,0,0.029202,10000000.000000,0.030515,10000000.000000,10000000.000000,10000000.000000,0.030321,10000000.000000,10000000.000000,10000000.000000,0.039886,10000000.000000,0.095529,10000000.000000,0.038452,10000000.000000,10000000.000000,10000000.000000,0.038758,10000000.000000
56,130,1184,0.132083,0.0292021,5,4,0,0.029202,10000000.000000,0.030515,10000000.000000,0.047106,10000000.000000,0.030321,10000000.000000,10000000.000000,10000000.000000,0.039886,10000000.000000,0.095529,10000000.000000,0.038452,10000000.000000,10000000.000000,10000000.000000,0.038758,10000000.000000
58,140,1236,0.124164,0.0265731,6,5,0,0.029202,10000000.000000,0.030515,10000000.000000,0.047106,10000000.000000,0.026573,10000000.000000,10000000.000000,10000000.000000,0.039886,10000000.000000,0.095529,10000000.000000,0.038452,10000000.000000,10000000.000000,10000000.000000,0.038758,10000000.000000
60,150,1302,0.124164,0.0265731,6,5,0,0.029202,10000000.000000,0.030515,10000000.000000,0.047106,10000000.000000,0.026573,10000000.000000,10000000.000000,10000000.000000,0.039886,10000000.000000,0.095529,10000000.000000,0.038452,10000000.000000,10000000.000000,10000000.000000,0.027196,10000000.000000
62,160,1318,0.124164,0.0265731,6,5,0,0.029202,10000000.000000,0.030515,10000000.000000,0.047106,10000000.000000,0.026573,10000000.000000,0.030791,10000000.000000,0.039886,10000000.000000,0.095529,10000000.000000,0.038452,10000000.000000,10000000.000000,10000000.000000,0.027196,10000000.000000
64,170,1318,0.124164,0.0265731,6,5,0,0.028791,10000000.000000,0.030515,10000000.000000,0.047106,10000000.000000,0.026573,10000000.000000,0.030791,10000000.000000,0.039886,10000000.000000,0.095529,10000000.000000,0.038452,10000000.000000,10000000.000000,10000000.000000,0.027196,10000000.000000
66,180,1327,0.124164,0.0265731,6,5,0,0.028791,10000000.000000,0.030515,10000000.000000,0.047106,10000000.000000,0.026573,10000000.000000,0.030791,10000000.000000,0.039886,10000000.000000,0.095529,10000000.000000,0.028601,10000000.000000,10000000.000000,10000000.000000,0.027196,10000000.000000
68,190,1338,0.124164,0.0265731,6,5,0,0.028791,10000000.000000,0.030515,10000000.000000,0.030652,10000000.000000,0.026573,10000000.000000,0.030791,10000000.000000,0.039886,10000000.000000,0.095529,10000000.000000,0.028601,10000000.000000,10000000.000000,10000000.000000,0.027196,10000000.000000
70,200,1338,0.124164,0.0265731,6,5,0,0.028791,10000000.000000,0.030515,10000000.000000,0.030652,10000000.000000,0.026573,10000000.000000,0.030791,10000000.000000,0.027711,0.045187,0.095529,10000000.000000,0.028601,10000000.000000,10000000.000000,10000000.000000,0.027196,10000000.000000
72,210,1344,0.124076,0.0262138,6,5,0,0.028791,10000000.000000,0.026214,0.030515,0.030652,10000000.000000,0.026573,10000000.000000,0.030791,10000000.000000,0.027711,0.045187,0.095529,10000000.000000,0.028601,10000000.000000,10000000.000000,10000000.000000,0.027196,10000000.000000
74,220,1359,0.124076,0.0262138,6,5,0,0.028791,10000000.000000,0.026214,10000000.000000,0.030652,10000000.000000,0.026573,10000000.000000,0.030791,10000000.000000,0.027711,0.045187,0.031555,10000000.000000,0.028601,10000000.000000,10000000.000000,10000000.000000,0.027196,10000000.000000
76,230,1380,0.124076,0.0262138,6,5,0,0.028791,10000000.000000,0.026214,10000000.000000,0.030652,10000000.000000,0.026573,10000000.000000,0.030791,10000000.000000,0.027711,0.045187,0.031555,10000000.000000,0.028601,10000000.000000,0.037506,10000000.000000,0.027196,10000000.000000
78,240,1394,0.124076,0.0262138,6,5,0,0.028791,10000000.000000,0.026214,10000000.000000,0.030652,10000000.000000,0.026573,10000000.000000,0.030791,10000000.000000,0.027711,0.045187,0.031555,10000000.000000,0.028601,10000000.000000,0.037506,10000000.000000,0.027196,10000000.000000
80,250,1409,0.124076,0.0262138,6,5,0,0.028566,10000000.000000,0.026214,10000000.000000,0.030652,10000000.000000,0.026573,10000000.000000,0.030791,10000000.000000,0.027711,0.045187,0.031555,10000000.000000,0.028601,10000000.000000,0.037506,10000000.000000,0.027196,10000000.000000
82,260,1447,0.124076,0.0262138,6,5,0,0.028566,10000000.000000,0.026214,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.030791,10000000.000000,0.027711,0.045187,0.031555,10000000.000000,0.028601,10000000.000000,0.037506,10000000.000000,0.027196,10000000.000000
84,270,1665,0.124076,0.0262138,6,5,0,0.028566,10000000.000000,0.026214,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.030791,10000000.000000,0.027711,0.045187,0.031555,10000000.000000,0.028601,10000000.000000,0.037506,10000000.000000,0.027196,10000000.000000
86,280,1779,0.124076,0.0262138,6,5,0,0.028566,10000000.000000,0.026214,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.030791,10000000.000000,0.027711,0.045187,0.031555,10000000.000000,0.028601,10000000.000000,0.037506,10000000.000000,0.027177,10000000.000000
88,290,1793,0.124076,0.0262138,6,5,0,0.028566,10000000.000000,0.026214,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.030791,10000000.000000,0.027711,0.045187,0.031555,10000000.000000,0.028601,10000000.000000,0.037506,10000000.000000,0.027177,10000000.000000
90,300,1840,0.124076,0.0262138,6,5,0,0.028566,10000000.000000,0.026214,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.030791,10000000.000000,0.027711,0.045187,0.031555,10000000.000000,0.028601,10000000.000000,0.037506,10000000.000000,0.027177,10000000.000000
92,310,1847,0.124076,0.0262138,6,5,0,0.028566,10000000.000000,0.026214,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.030791,10000000.000000,0.027711,0.045187,0.031555,10000000.000000,0.028601,10000000.000000,0.037506,10000000.000000,0.027177,10000000.000000
94,320,2020,0.124076,0.0262138,6,5,0,0.028566,10000000.000000,0.026214,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.030791,10000000.000000,0.027711,0.045187,0.031555,10000000.000000,0.028601,10000000.000000,0.037506,10000000.000000,0.027177,10000000.000000
96,330,2031,0.124076,0.0262138,6,5,0,0.028566,10000000.000000,0.026214,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.030791,10000000.000000,0.027711,0.045187,0.031555,10000000.000000,0.028601,10000000.000000,0.037506,10000000.000000,0.027177,10000000.000000
98,340,2063,0.124076,0.0262138,6,5,0,0.028566,10000000.000000,0.026214,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.030791,10000000.000000,0.027711,0.044118,0.031555,10000000.000000,0.028601,10000000.000000,0.037506,10000000.000000,0.027177,10000000.000000
100,350,2126,0.124076,0.0262138,6,5,0,0.028566,10000000.000000,0.026214,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.030791,10000000.000000,0.027711,0.044118,0.031555,10000000.000000,0.028601,10000000.000000,0.037506,10000000.000000,0.027177,10000000.000000
102,360,2142,0.124066,0.0261794,6,5,0,0.028566,10000000.000000,0.026179,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.030791,10000000.000000,0.027711,10000000.000000,0.031555,10000000.000000,0.028601,10000000.000000,0.037506,10000000.000000,0.027177,10000000.000000
104,370,2282,0.124066,0.0261794,6,5,0,0.028566,10000000.000000,0.026179,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.030791,10000000.000000,0.027711,10000000.000000,0.031555,10000000.000000,0.028601,10000000.000000,0.037506,10000000.000000,0.027177,10000000.000000
106,380,2330,0.124066,0.0261794,6,5,0,0.028566,10000000.000000,0.026179,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.030791,10000000.000000,0.027711,10000000.000000,0.031555,10000000.000000,0.028601,10000000.000000,0.037506,10000000.000000,0.027177,10000000.000000
108,390,2354,0.124066,0.0261794,6,5,0,0.028566,10000000.000000,0.026179,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.030781,10000000.000000,0.027711,10000000.000000,0.031555,10000000.000000,0.028601,10000000.000000,0.037506,10000000.000000,0.027177,10000000.000000
110,400,2380,0.124066,0.0261794,6,5,0,0.028566,10000000.000000,0.026179,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.030781,10000000.000000,0.027711,10000000.000000,0.031555,10000000.000000,0.028601,10000000.000000,0.037506,10000000.000000,0.027177,10000000.000000
112,410,2429,0.124066,0.0261794,6,5,0,0.028566,10000000.000000,0.026179,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.030781,10000000.000000,0.027711,10000000.000000,0.031555,10000000.000000,0.028601,10000000.000000,0.037506,10000000.000000,0.027177,10000000.000000
114,420,2440,0.124085,0.0261716,6,5,0,0.028566,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.030781,10000000.000000,0.027711,10000000.000000,0.031555,10000000.000000,0.028601,10000000.000000,0.037506,10000000.000000,0.027177,10000000.000000
116,430,2446,0.124085,0.0261716,6,5,0,0.028566,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.030781,10000000.000000,0.027711,10000000.000000,0.031555,10000000.000000,0.028601,10000000.000000,0.037506,10000000.000000,0.027177,10000000.000000
118,440,2518,0.124085,0.0261716,6,5,0,0.028566,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.030781,10000000.000000,0.027711,10000000.000000,0.031555,10000000.000000,0.028601,10000000.000000,0.037506,10000000.000000,0.027177,10000000.000000
120,450,2531,0.124085,0.0261716,6,5,0,0.028566,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.030781,10000000.000000,0.027711,10000000.000000,0.031555,10000000.000000,0.028601,10000000.000000,0.037506,10000000.000000,0.027177,10000000.000000
122,460,2647,0.124085,0.0261716,6,5,0,0.028566,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.030781,10000000.000000,0.027711,10000000.000000,0.031555,10000000.000000,0.028479,10000000.000000,0.037506,10000000.000000,0.027177,10000000.000000
124,470,2662,0.124085,0.0261716,6,5,0,0.028566,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.030781,10000000.000000,0.027711,10000000.000000,0.031555,10000000.000000,0.028479,10000000.000000,0.037506,10000000.000000,0.027177,10000000.000000
126,480,2665,0.124085,0.0261716,6,5,0,0.028566,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.030781,10000000.000000,0.027711,10000000.000000,0.031555,10000000.000000,0.028479,10000000.000000,0.037506,10000000.000000,0.027177,10000000.000000
128,490,2665,0.124085,0.0261716,6,5,0,0.028566,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.030781,10000000.000000,0.027542,10000000.000000,0.031555,10000000.000000,0.028479,10000000.000000,0.037506,10000000.000000,0.027177,10000000.000000
130,500,2683,0.124085,0.0261716,6,5,0,0.028566,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.030781,10000000.000000,0.027542,10000000.000000,0.031555,10000000.000000,0.028479,10000000.000000,0.037506,10000000.000000,0.027177,10000000.000000
132,510,2706,0.124085,0.0261716,6,5,0,0.028566,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.030781,10000000.000000,0.027542,10000000.000000,0.031555,10000000.000000,0.028479,10000000.000000,0.037506,10000000.000000,0.027177,10000000.000000
134,520,2715,0.124085,0.0261716,6,5,0,0.028566,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.030781,10000000.000000,0.027542,10000000.000000,0.030934,10000000.000000,0.028479,10000000.000000,0.037506,10000000.000000,0.027177,10000000.000000
136,530,2799,0.124085,0.0261716,6,5,0,0.028367,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.030781,10000000.000000,0.027542,10000000.000000,0.030934,10000000.000000,0.028479,10000000.000000,0.037506,10000000.000000,0.027177,10000000.000000
138,540,2829,0.124085,0.0261716,6,5,0,0.028367,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.030781,10000000.000000,0.027542,10000000.000000,0.030934,10000000.000000,0.028479,10000000.000000,0.037506,10000000.000000,0.027094,10000000.000000
140,550,2946,0.124085,0.0261716,6,5,0,0.028367,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.030781,10000000.000000,0.027542,10000000.000000,0.030934,10000000.000000,0.028479,10000000.000000,0.037506,10000000.000000,0.027094,10000000.000000
142,560,2960,0.124085,0.0261716,6,5,0,0.028367,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,10000000.000000,0.030934,10000000.000000,0.028479,10000000.000000,0.037506,10000000.000000,0.027094,10000000.000000
144,570,2984,0.124085,0.0261716,6,5,0,0.028367,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,10000000.000000,0.030934,10000000.000000,0.028479,10000000.000000,0.037506,10000000.000000,0.027094,10000000.000000
146,580,3006,0.124085,0.0261716,6,5,0,0.028367,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,10000000.000000,0.030934,10000000.000000,0.028479,10000000.000000,0.037506,10000000.000000,0.027094,10000000.000000
148,590,3057,0.124085,0.0261716,6,5,0,0.028367,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,10000000.000000,0.030934,10000000.000000,0.028479,10000000.000000,0.037506,10000000.000000,0.027094,10000000.000000
150,600,3150,0.124085,0.0261716,6,5,0,0.028367,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,10000000.000000,0.030934,10000000.000000,0.028479,10000000.000000,0.037506,10000000.000000,0.027094,10000000.000000
152,610,3167,0.124085,0.0261716,6,5,0,0.028367,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,10000000.000000,0.030934,10000000.000000,0.028479,10000000.000000,0.037506,10000000.000000,0.027094,10000000.000000
154,620,3227,0.124085,0.0261716,6,5,0,0.028367,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,10000000.000000,0.030934,10000000.000000,0.028479,10000000.000000,0.037506,10000000.000000,0.027094,10000000.000000
156,630,3244,0.124085,0.0261716,6,5,0,0.028367,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,10000000.000000,0.030934,10000000.000000,0.028479,10000000.000000,0.037506,10000000.000000,0.027094,10000000.000000
158,640,3282,0.124085,0.0261716,6,5,0,0.028367,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,10000000.000000,0.030934,10000000.000000,0.028479,10000000.000000,0.037506,10000000.000000,0.027094,10000000.000000
160,650,3339,0.124085,0.0261716,6,5,0,0.028367,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,10000000.000000,0.030934,10000000.000000,0.028479,10000000.000000,0.037506,10000000.000000,0.027094,10000000.000000
162,660,3433,0.124085,0.0261716,6,5,0,0.028367,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,10000000.000000,0.030934,10000000.000000,0.028479,10000000.000000,0.037506,10000000.000000,0.027094,10000000.000000
164,670,3439,0.124085,0.0261716,6,5,0,0.028367,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,10000000.000000,0.030934,10000000.000000,0.028479,10000000.000000,0.035894,10000000.000000,0.027094,10000000.000000
166,680,3456,0.124085,0.0261716,6,5,0,0.028034,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,10000000.000000,0.030934,10000000.000000,0.028479,10000000.000000,0.035894,10000000.000000,0.027094,10000000.000000
168,690,3496,0.124085,0.0261716,6,5,0,0.028034,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,10000000.000000,0.030934,10000000.000000,0.028479,10000000.000000,0.035894,10000000.000000,0.027094,10000000.000000
170,700,3500,0.124085,0.0261716,6,5,0,0.028034,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,10000000.000000,0.030934,10000000.000000,0.028479,10000000.000000,0.035894,10000000.000000,0.027094,10000000.000000
172,710,3557,0.124085,0.0261716,6,5,0,0.028034,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,10000000.000000,0.030934,10000000.000000,0.028479,10000000.000000,0.035894,10000000.000000,0.027094,10000000.000000
174,720,3570,0.124085,0.0261716,6,5,0,0.028034,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,10000000.000000,0.030934,10000000.000000,0.028479,10000000.000000,0.035894,10000000.000000,0.027094,10000000.000000
176,730,3583,0.124085,0.0261716,6,5,0,0.028034,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,10000000.000000,0.030934,10000000.000000,0.028479,10000000.000000,0.035894,10000000.000000,0.027094,10000000.000000
178,740,3598,0.124085,0.0261716,6,5,0,0.028034,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,10000000.000000,0.030934,10000000.000000,0.028479,10000000.000000,0.035894,10000000.000000,0.027094,10000000.000000
180,750,3645,0.124085,0.0261716,6,5,0,0.028034,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,10000000.000000,0.030934,10000000.000000,0.028479,10000000.000000,0.035894,10000000.000000,0.027094,10000000.000000
182,760,3757,0.124085,0.0261716,6,5,0,0.028034,10000000.000000,0.026172,10000000.000000,0.030270,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,10000000.000000,0.030934,10000000.000000,0.028479,10000000.000000,0.035894,10000000.000000,0.027094,10000000.000000
184,770,3766,0.124085,0.0261716,6,5,0,0.028034,10000000.000000,0.026172,10000000.000000,0.028670,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,10000000.000000,0.030934,10000000.000000,0.028479,10000000.000000,0.035894,10000000.000000,0.027094,10000000.000000
186,780,3812,0.124085,0.0261716,6,5,0,0.028034,10000000.000000,0.026172,10000000.000000,0.028670,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,10000000.000000,0.030934,0.527563,0.028479,10000000.000000,0.035894,10000000.000000,0.027094,10000000.000000
188,790,3831,0.124085,0.0261716,6,5,0,0.028034,10000000.000000,0.026172,10000000.000000,0.028670,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,10000000.000000,0.030934,0.527563,0.028479,10000000.000000,0.035894,10000000.000000,0.027094,10000000.000000
190,800,3953,0.124085,0.0261716,6,5,0,0.028034,10000000.000000,0.026172,10000000.000000,0.028670,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,10000000.000000,0.030934,0.527563,0.028479,10000000.000000,0.035894,10000000.000000,0.027094,10000000.000000
192,810,3961,0.124085,0.0261716,6,5,0,0.028034,10000000.000000,0.026172,10000000.000000,0.028670,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,10000000.000000,0.030934,0.527563,0.028479,10000000.000000,0.035894,10000000.000000,0.027094,10000000.000000
194,820,4012,0.124085,0.0261716,6,5,0,0.028034,10000000.000000,0.026172,10000000.000000,0.028670,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,10000000.000000,0.030934,0.527563,0.028479,10000000.000000,0.035894,10000000.000000,0.027094,10000000.000000
196,830,4070,0.124085,0.0261716,6,5,0,0.028034,10000000.000000,0.026172,10000000.000000,0.028670,10000000.000000,0.026573,0.048566,0.029918,10000000.000000,0.027542,10000000.000000,0.030934,0.527563,0.028479,10000000.000000,0.035894,10000000.000000,0.027094,10000000.000000
198,840,4131,0.124085,0.0261716,6,5,0,0.028034,10000000.000000,0.026172,10000000.000000,0.028670,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,10000000.000000,0.030934,0.527563,0.028479,10000000.000000,0.035894,10000000.000000,0.027094,10000000.000000
200,850,4146,0.124085,0.0261716,6,5,0,0.028034,10000000.000000,0.026172,10000000.000000,0.028670,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,10000000.000000,0.030934,0.527563,0.028479,10000000.000000,0.035894,10000000.000000,0.027094,10000000.000000
202,860,4150,0.124085,0.0261716,6,5,0,0.028034,10000000.000000,0.026172,10000000.000000,0.028670,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,10000000.000000,0.030934,0.527563,0.028479,10000000.000000,0.035894,10000000.000000,0.027094,10000000.000000
204,870,4196,0.124085,0.0261716,6,5,0,0.028034,10000000.000000,0.026172,10000000.000000,0.028670,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,10000000.000000,0.030934,10000000.000000,0.028479,10000000.000000,0.035894,10000000.000000,0.027094,10000000.000000
205,880,4230,0.124085,0.0261716,6,5,0,0.028034,10000000.000000,0.026172,10000000.000000,0.028670,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,10000000.000000,0.030934,10000000.000000,0.028479,10000000.000000,0.035894,10000000.000000,0.027094,10000000.000000
206,890,4253,0.124085,0.0261716,6,5,0,0.028034,10000000.000000,0.026172,10000000.000000,0.028670,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,10000000.000000,0.030934,10000000.000000,0.028479,10000000.000000,0.035894,10000000.000000,0.027094,10000000.000000
208,900,4303,0.124085,0.0261716,6,5,0,0.028034,10000000.000000,0.026172,10000000.000000,0.028670,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,0.091797,0.030934,10000000.000000,0.028479,10000000.000000,0.035894,10000000.000000,0.027094,10000000.000000
209,910,4362,0.124085,0.0261716,6,5,0,0.028034,10000000.000000,0.026172,10000000.000000,0.028670,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,0.091797,0.030934,10000000.000000,0.028479,10000000.000000,0.035894,10000000.000000,0.027094,10000000.000000
211,920,4405,0.124085,0.0261716,6,5,0,0.028034,10000000.000000,0.026172,10000000.000000,0.028670,10000000.000000,0.026573,10000000.000000,0.029918,10000000.000000,0.027542,0.091797,0.030934,10000000.000000,0.028479,10000000.000000,0.035894,10000000.000000,0.027094,10000000.000000
