stock,model,n,mse,mae,r2,qlike,r2_offset22
SH601225,har_x,417,0.1727911479739837,0.2841072491784739,-0.0148805805897436,-7.2623870703212114,-0.0004888430615199
SH601229,har_x,417,0.1582483496403501,0.2761368755081014,0.261100572680799,-8.182512929605483,0.2639884524857693
SH601288,har_x,417,0.1213690294271609,0.2312250115929931,0.1814776837247342,-8.931390109438945,0.1718994140297177
SH601318,har_x,417,0.1184503720740428,0.2163782322591203,0.3410549434064024,-7.831878633899529,0.340695492722853
SH601328,har_x,417,0.1387072518374729,0.2716666660266722,0.3502172279869022,-8.876373102971156,0.351101578977712
SH601333,har_x,101,0.0546714566188985,0.1989072590664366,0.2207660450357529,-7.56012195468912,0.3211409009028243
SH601336,har_x,417,0.1524102150050767,0.2581606759821994,0.3689945929601423,-7.1139010914306455,0.3876398441890063
SH601377,har_x,417,0.2030889732187433,0.3096336661194336,0.2991017354001275,-6.829587397488908,0.2996744712741533
SH601390,har_x,417,0.1450477711392667,0.2526052081324038,0.292286851766052,-7.825315720123654,0.3037804996525602
SH601398,har_x,417,0.1264653765790458,0.2441482500008565,0.1988716869891569,-8.681833797128935,0.1888043129921881
SH601555,har_x,411,0.2129298227110513,0.3254553260227605,0.2720400112636181,-6.5896923105311025,0.2757042087675072
SH601600,har_x,417,0.1563783155261957,0.2646475752594803,0.3376318861485067,-7.434782544540852,0.3452850186492927
SH601601,har_x,417,0.1316727436214114,0.2377382807990857,0.1388229893420206,-7.267484541683159,0.1404400645476523
SH601607,har_x,417,0.1809666203539233,0.2970119521285333,0.3109683460847172,-7.060753120670531,0.3159329920317733
SH601611,har_x,101,0.1498520490055541,0.3198130526913823,-0.4353655850737634,-6.496886390446861,-0.7156902559317104
SH601618,har_x,416,0.1830004069646345,0.2857377262846361,0.2872370440138038,-7.55528326483225,0.2826749789593381
SH601628,har_x,417,0.1471326950217307,0.2368415932408141,0.3464951400816829,-6.824918595022644,0.3501965188182777
SH601633,har_x,416,0.1750212280910597,0.2926772018386654,0.3584919334358244,-6.388927258149736,0.3698310594903335
SH601668,har_x,417,0.1429943911788315,0.2547930279006395,0.0614617999728247,-7.821410055005054,0.0758119146815635
SH601669,har_x,417,0.1751010469168547,0.2910804463241648,0.2768652531718216,-7.627907951589162,0.2854291470320683
SH601688,har_x,417,0.1661724444863756,0.2782428003434132,0.267625896649615,-7.0973908763232,0.2720353275962708
SH601727,har_x,417,0.1725586583607485,0.3071324785940626,0.3934428640477533,-7.507389931990068,0.3985840864327542
SH601766,har_x,417,0.1376939865502373,0.251954009423119,0.2802434938090861,-8.073975055261947,0.2917642915237715
SH601788,har_x,416,0.2077785915465574,0.3065500076150477,0.3205401267367871,-6.534939847622693,0.3241877740213724
SH601800,har_x,417,0.189087909268051,0.3031504558423552,0.2353910899066765,-7.428078280257994,0.2437310902518482
SH601808,har_x,417,0.1558109840025315,0.2594911369133776,0.0869465417682963,-6.543109954706686,0.0204159534005654
SH601818,har_x,417,0.1455195028811821,0.2515062228262676,0.2695873443485413,-7.78489638370399,0.2738818902808225
SH601857,har_x,417,0.1368282381818135,0.2494850178565994,0.0819174509949359,-8.708446250315195,0.0927746993960583
SH601877,har_x,417,0.1447171618413792,0.2436113263669062,0.1032163470476723,-7.053029646231702,0.1038450340930405
SH601888,har_x,417,0.1416627824112286,0.246228878427067,0.4623373130545936,-6.608810046083357,0.4704378626520211
SH601898,har_x,417,0.1745469493705006,0.2863657283098874,-0.0939282661562357,-7.647340361584376,-0.0844661400593691
SH601899,har_x,413,0.1786362411274958,0.2900924606834313,0.2731069422129885,-6.90780551229439,0.2240553501705288
SH601901,har_x,415,0.2078698906724996,0.3061813984359195,0.2737884308590368,-6.751869266468755,0.2810859594648633
SH601919,har_x,417,0.1442067521921493,0.2459556398933066,0.2626164752006462,-6.937735016092927,0.2716952625126094
SH601933,har_x,417,0.1563871414039013,0.2574797672754665,0.1597063882241686,-7.086541669127092,0.1584458423935816
SH601939,har_x,417,0.1395687790003839,0.2502639817556821,0.2593770260765013,-8.355317665308217,0.2488978178916924
SH601985,har_x,417,0.1334509971643536,0.2512812983640119,0.3451766920390395,-8.131822314850542,0.3422899698781498
SH601988,har_x,417,0.128180265417668,0.2491440206795121,0.24888982454655,-8.952515316773573,0.2546617083633624
SH601989,har_x,416,0.1881726339165596,0.3153857293701924,0.4069349805922888,-7.205829620869775,0.4143594369786391
SH601991,har_x,101,0.0669340768436625,0.1975927155952254,0.1528539999648457,-7.885056092675548,0.0061616449758961
SH601992,har_x,417,0.1689178939974835,0.2857691619318807,0.164944071016199,-7.363464859008208,0.1575843112279898
SH601997,har_x,417,0.1481716690271627,0.26162726332183,0.2751986096304549,-7.897164347241017,0.2720596447591623
SH601998,har_x,417,0.1561876521687537,0.2756237406987182,0.3153600552762433,-8.163366491018875,0.3220376900070378
SH603160,har_x,416,0.1629932281924754,0.2853893917461673,-0.0474851465632275,-6.087637962546305,-0.1518491879195203
SH603288,har_x,417,0.1378873449580741,0.2380781597419113,0.1887894350876712,-6.771945019797532,0.1931765312334269
SH603858,har_x,224,0.0739279478800768,0.2173499212031502,0.0931963332316105,-7.5008591967205955,0.0362380790839776
SH603993,har_x,417,0.1650625820424628,0.2819010943012742,0.2467332275974052,-6.900179061887438,0.2525566766627005
SZ000001,har_x,417,0.0658046970136892,0.1936534755474505,0.1339601983534868,-7.240891850763891,0.1538793447688733
SZ000002,har_x,417,0.0803897528775106,0.2286203427803295,0.3475515970029121,-7.380312946513862,0.3490258672768094
SZ000063,har_x,417,0.080825938168363,0.230611746531498,0.3415583711424506,-6.6151221103366655,0.3484502124142775
SZ000069,har_x,417,0.0681729882474086,0.2052356162956682,0.2490648329229948,-7.341206654057082,0.2708695410576046
SZ000100,har_x,416,0.0862765618392077,0.2290292024834492,0.378016522264874,-6.498816198341913,0.409329497134856
SZ000157,har_x,417,0.0593408583530216,0.1880021323464304,0.2262006252629218,-7.172369502022027,0.0980437463124221
SZ000166,har_x,417,0.1122230234633348,0.2605695964089325,0.4023410001907764,-7.339867090711198,0.4109036507505196
SZ000333,har_x,406,0.0559550685862729,0.1895041315590711,0.2354004653659244,-7.367112446101057,0.2290378918304657
SZ000338,har_x,417,0.058859235259606,0.1917854225636289,0.3170111033764288,-6.976753744450434,0.3057282721172815
SZ000402,har_x,225,0.0624580715443021,0.1982926708481982,-0.1178657801996532,-7.576534058878699,-0.0432761768880682
SZ000413,har_x,329,0.2427159999003632,0.3156224096841941,0.0993154515263564,-6.242166252555392,0.1017302490019038
SZ000415,har_x,344,0.1090820255608069,0.2520459376885656,0.1712867772591292,-7.061782249469156,0.1948004651155255
SZ000423,har_x,344,0.0921544867010057,0.2196957207824751,0.2558059963745844,-7.406422521514813,0.2628390518392731
SZ000425,har_x,417,0.0763477775922309,0.215450344021034,0.3038833610560414,-7.008450846511631,0.1922556838394163
SZ000503,har_x,91,0.5175840405835925,0.3928242949955279,-0.2368683690095527,-5.870320611909104,-0.2335383427470203
SZ000538,har_x,407,0.0797573153430673,0.2176668662167258,0.326498034982846,-7.248425179606338,0.3220480986601374
SZ000568,har_x,417,0.0669067313154849,0.2077597119476331,0.3728825895718827,-6.744077586119089,0.4008363577902729
SZ000625,har_x,417,0.0987489430812576,0.2513399453159254,-0.3511017940750143,-6.251089708966302,-0.2648248604270582
SZ000627,har_x,407,0.0975319907371044,0.2512376369347436,0.2841929547300608,-7.062212209944198,0.3124307032032152
SZ000630,har_x,344,0.0837378921709702,0.2276757147178809,0.3687391589286367,-7.847569112322387,0.3762515447751561
SZ000651,har_x,411,0.0823011809165568,0.2258170958158962,-0.0246874245110015,-7.383325984132018,-0.0213035797688774
SZ000671,har_x,417,0.0760123779380607,0.2163603620729156,0.1758180163856186,-6.559688009836414,0.1205837727492744
SZ000709,har_x,417,0.1841454524005368,0.3684694856544432,-0.2329113272212168,-7.996248017022411,-0.2108221688570635
SZ000725,har_x,417,0.0976030035018787,0.2423171008621134,0.2657487881864405,-6.666305713070425,0.2428324733169695
SZ000728,har_x,417,0.1169783505581201,0.2716600694316513,0.4665585727719297,-6.929447236329929,0.4833610690264345
SZ000768,har_x,417,0.0779754755961834,0.2231451199500083,0.5237203239320005,-7.039447841216602,0.5238881225533494
SZ000776,har_x,417,0.0950375724460427,0.23916495164288,0.4195478243589677,-7.32313064882152,0.42418934967737
SZ000783,har_x,417,0.1198970017925479,0.2744796373502362,0.4335386595402607,-6.935791863698393,0.4414461221877508
SZ000792,har_x,101,0.0584757760270728,0.1824298968080141,-0.3666625648618211,-6.424868233750706,-0.346656684933033
SZ000826,har_x,101,0.1061978036585353,0.2324498544625861,-0.0464892001245877,-6.606514540654285,-0.236758770820517
SZ000839,har_x,101,0.0760148371060033,0.2088104133794694,0.3289465848008447,-5.818735929063131,0.124834815508415
SZ000858,har_x,417,0.075200405015627,0.216470837599143,0.3751707464046018,-6.9198808797279385,0.3918333372645762
SZ000876,har_x,417,0.0951013438308713,0.2310392506224711,0.3473581608687526,-6.0183087660669035,0.2265940395559496
SZ000895,har_x,402,0.0742978723043529,0.2151180906671412,0.3509968909368963,-6.713663488875519,0.3702124291823097
SZ000898,har_x,344,0.1009104577833279,0.2578932910963947,-0.1556786424321743,-8.070486308253683,-0.0958146881267385
SZ000938,har_x,417,0.0908976051393106,0.2366091871199431,0.0264650015562383,-6.352487280604916,-0.0472135474348702
SZ000961,har_x,417,0.6624357769912025,0.7659123774373893,-9.413092650080408,-3.6984550747497615,-10.281152408577988
SZ000963,har_x,417,0.089362326923697,0.2346343758682666,0.1820772323812487,-6.823825276581821,0.1757371420153886
SZ000983,har_x,101,0.0840150764241011,0.2430305191173604,0.1175984047376401,-7.0928168183094815,0.072113431404483
SZ001979,har_x,411,0.067627398737224,0.2049190008317878,0.3408376204211384,-7.434984947013968,0.3508783946690026
SZ002007,har_x,417,0.0789040579656391,0.2210891315999469,0.3896672089931815,-6.451106486491713,0.3998267778651979
