stock,model,har_beta_0,har_beta_1,har_beta_2,har_beta_3,calib_a,calib_b,converged,persistence,median_sigma,error,har_pooled_beta_0,har_pooled_beta_1,har_pooled_beta_2,har_pooled_beta_3
SH600383,naive,,,,,,,,,,,,,,
SH600383,har,0.13598494088202337,0.546897341881257,0.13656427451303385,-0.7308962031801783,,,,,,,,,,
SH600383,har_x,,,,,,,,,,,,,,
SH600383,ewma,,,,,-1.4851334485428072,0.6760554758653687,True,,,,,,,
SH600383,garch,,,,,-0.8583888787900321,0.8575201251482251,True,0.9915915209574899,0.021991204188553194,,,,,
SH600383,egarch,,,,,-0.6469073857315865,0.9136142178326359,True,0.9658601843264156,0.02322126188774635,,,,,
SH600398,naive,,,,,,,,,,,,,,
SH600398,har,0.16683276968674843,0.4408291029222231,0.2824639141629171,-0.44836797482339724,,,,,,,,,,
SH600398,har_x,,,,,,,,,,,,,,
SH600398,ewma,,,,,-0.7628473101091849,0.8481679847184226,True,,,,,,,
SH600398,garch,,,,,-0.5833797414589337,0.8996156910136945,True,1.0,0.019458287798052268,,,,,
SH600398,egarch,,,,,-0.4616391402402244,0.9349084112567078,True,0.9840460397285582,0.01955874858266005,,,,,
SH600406,naive,,,,,,,,,,,,,,
SH600406,har,0.10211087556832686,0.5963066988972551,0.17719007884891494,-0.48334135489455093,,,,,,,,,,
SH600406,har_x,,,,,,,,,,,,,,
SH600406,ewma,,,,,-0.9111898359453574,0.8067514271347906,True,,,,,,,
SH600406,garch,,,,,-0.14154416935320283,1.036686090491129,True,0.9839982363481774,0.021300682563160072,,,,,
SH600406,egarch,,,,,-0.12937996942285843,1.0432292997676968,True,0.9711332109089752,0.021862144020819377,,,,,
SH600415,naive,,,,,,,,,,,,,,
SH600415,har,0.11126511977475025,0.03867189134323832,0.7684621245956202,-0.35313548356190183,,,,,,,,,,
SH600415,har_x,,,,,,,,,,,,,,
SH600415,ewma,,,,,-1.200328909136085,0.7534787361254939,True,,,,,,,
SH600415,garch,,,,,-1.0373570892681483,0.7975340505485331,True,0.9962238787377169,0.01743246548134782,,,,,
