Inserted Genomes, Total BP Epochs, Time, Best Val. MAE, Best Val. MSE, Enabled Nodes, Enabled Edges, Enabled Rec. Edges,Island_0_best_fitness,Island_0_worst_fitness,Island_1_best_fitness,Island_1_worst_fitness,Island_2_best_fitness,Island_2_worst_fitness,Island_3_best_fitness,Island_3_worst_fitness,Island_4_best_fitness,Island_4_worst_fitness,Island_5_best_fitness,Island_5_worst_fitness,Island_6_best_fitness,Island_6_worst_fitness,Island_7_best_fitness,Island_7_worst_fitness,Island_8_best_fitness,Island_8_worst_fitness,Island_9_best_fitness,Island_9_worst_fitness
32,10,807,0.216647,0.0723398,5,4,0,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.072340,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000
34,20,1006,0.154833,0.0395224,6,4,0,10000000.000000,10000000.000000,0.039522,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.072340,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000
36,30,1021,0.154833,0.0395224,6,4,0,10000000.000000,10000000.000000,0.039522,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.072340,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000
38,40,1039,0.132129,0.0310323,5,5,0,10000000.000000,10000000.000000,0.039522,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.031032,10000000.000000,0.072340,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000
40,50,1085,0.132129,0.0310323,5,5,0,10000000.000000,10000000.000000,0.039522,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.031032,10000000.000000,0.072340,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.064585,10000000.000000
42,60,1093,0.132129,0.0310323,5,5,0,10000000.000000,10000000.000000,0.039522,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.031032,10000000.000000,0.072340,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.064585,10000000.000000
44,70,1094,0.132129,0.0310323,5,5,0,0.055328,10000000.000000,0.039522,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.031032,10000000.000000,0.072340,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.064585,10000000.000000
46,80,1098,0.132472,0.029497,6,4,0,0.055328,10000000.000000,0.039522,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.031032,10000000.000000,0.072340,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.029497,10000000.000000,0.064585,10000000.000000
48,90,1101,0.132265,0.029375,6,4,0,0.055328,10000000.000000,0.039522,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.031032,10000000.000000,0.072340,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.029375,10000000.000000,0.064585,10000000.000000
50,100,1145,0.122123,0.0254707,6,5,0,0.055328,10000000.000000,0.039522,10000000.000000,10000000.000000,10000000.000000,0.025471,10000000.000000,0.031032,10000000.000000,0.072340,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.029375,10000000.000000,0.064585,10000000.000000
