Inserted Genomes, Total BP Epochs, Time, Best Val. MAE, Best Val. MSE, Enabled Nodes, Enabled Edges, Enabled Rec. Edges,Island_0_best_fitness,Island_0_worst_fitness,Island_1_best_fitness,Island_1_worst_fitness,Island_2_best_fitness,Island_2_worst_fitness,Island_3_best_fitness,Island_3_worst_fitness,Island_4_best_fitness,Island_4_worst_fitness,Island_5_best_fitness,Island_5_worst_fitness,Island_6_best_fitness,Island_6_worst_fitness,Island_7_best_fitness,Island_7_worst_fitness,Island_8_best_fitness,Island_8_worst_fitness,Island_9_best_fitness,Island_9_worst_fitness
8642,85070,788219,0.119576,0.0245636,10,25,19,0.024581,0.024801,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.296305,0.024613,0.024679,0.024584,0.024798,0.024584,0.024763,0.024591,0.024631,0.024564,0.024768
8643,85080,788451,0.119576,0.0245636,10,25,19,0.024581,0.024801,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.296305,0.024613,0.024679,0.024584,0.024798,0.024584,0.024763,0.024591,0.024631,0.024564,0.024768
8644,85090,788523,0.119576,0.0245636,10,25,19,0.024581,0.024801,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.296305,0.024613,0.024679,0.024584,0.024798,0.024584,0.024763,0.024591,0.024631,0.024564,0.024768
8645,85100,788587,0.119576,0.0245636,10,25,19,0.024581,0.024801,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.296305,0.024613,0.024679,0.024584,0.024798,0.024584,0.024763,0.024591,0.024631,0.024564,0.024768
8646,85110,788591,0.119576,0.0245636,10,25,19,0.024581,0.024801,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.296305,0.024613,0.024679,0.024584,0.024798,0.024584,0.024763,0.024591,0.024631,0.024564,0.024768
8647,85120,788605,0.119576,0.0245636,10,25,19,0.024581,0.024801,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.296305,0.024613,0.024679,0.024584,0.024798,0.024584,0.024763,0.024591,0.024631,0.024564,0.024768
8648,85130,788778,0.119576,0.0245636,10,25,19,0.024581,0.024801,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.296305,0.024613,0.024679,0.024584,0.024798,0.024584,0.024763,0.024591,0.024631,0.024564,0.024768
8649,85140,789146,0.119576,0.0245636,10,25,19,0.024581,0.024801,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.296305,0.024613,0.024679,0.024584,0.024798,0.024584,0.024763,0.024591,0.024631,0.024564,0.024768
8650,85150,789269,0.119576,0.0245636,10,25,19,0.024581,0.024801,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.296305,0.024613,0.024679,0.024584,0.024798,0.024584,0.024763,0.024591,0.024631,0.024564,0.024768
8651,85160,789699,0.119576,0.0245636,10,25,19,0.024581,0.024801,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.296305,0.024613,0.024679,0.024584,0.024798,0.024584,0.024763,0.024591,0.024631,0.024564,0.024768
8652,85170,789865,0.119576,0.0245636,10,25,19,0.024581,0.024801,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.296305,0.024613,0.024679,0.024584,0.024798,0.024584,0.024763,0.024591,0.024631,0.024564,0.024768
8653,85180,789943,0.119576,0.0245636,10,25,19,0.024581,0.024801,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.296305,0.024613,0.024679,0.024584,0.024798,0.024584,0.024763,0.024591,0.024631,0.024564,0.024768
8654,85190,790006,0.119576,0.0245636,10,25,19,0.024581,0.024801,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.296305,0.024613,0.024679,0.024584,0.024798,0.024584,0.024763,0.024591,0.024631,0.024564,0.024768
8655,85200,790092,0.119576,0.0245636,10,25,19,0.024581,0.024801,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.296305,0.024613,0.024679,0.024584,0.024798,0.024584,0.024763,0.024591,0.024631,0.024564,0.024768
8656,85210,790107,0.119576,0.0245636,10,25,19,0.024581,0.024801,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.296305,0.024613,0.024679,0.024584,0.024798,0.024584,0.024763,0.024591,0.024631,0.024564,0.024768
8657,85220,790117,0.119576,0.0245636,10,25,19,0.024581,0.024801,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.296305,0.024613,0.024679,0.024584,0.024798,0.024584,0.024763,0.024591,0.024631,0.024564,0.024768
8658,85230,790528,0.119576,0.0245636,10,25,19,0.024581,0.024801,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.296305,0.024613,0.024679,0.024584,0.024798,0.024584,0.024763,0.024591,0.024631,0.024564,0.024768
