Inserted Genomes, Total BP Epochs, Time, Best Val. MAE, Best Val. MSE, Enabled Nodes, Enabled Edges, Enabled Rec. Edges,Island_0_best_fitness,Island_0_worst_fitness,Island_1_best_fitness,Island_1_worst_fitness,Island_2_best_fitness,Island_2_worst_fitness,Island_3_best_fitness,Island_3_worst_fitness,Island_4_best_fitness,Island_4_worst_fitness,Island_5_best_fitness,Island_5_worst_fitness,Island_6_best_fitness,Island_6_worst_fitness,Island_7_best_fitness,Island_7_worst_fitness,Island_8_best_fitness,Island_8_worst_fitness,Island_9_best_fitness,Island_9_worst_fitness
163,790,14688,0.119821,0.0226777,7,8,2,0.027409,10000000.000000,0.022678,0.046187,0.022761,0.035372,0.024859,0.330476,0.024911,0.037157,0.033875,0.038257,0.030136,0.031342,0.029385,0.077552,0.025007,0.223453,0.024445,10000000.000000
165,800,14696,0.119821,0.0226777,7,8,2,0.027409,10000000.000000,0.022678,0.046187,0.022761,0.035372,0.024859,0.330476,0.024911,0.037157,0.027590,0.034873,0.030136,0.031342,0.029385,0.077552,0.025007,0.223453,0.024445,10000000.000000
167,810,14908,0.119821,0.0226777,7,8,2,0.027409,10000000.000000,0.022678,0.046187,0.022761,0.035372,0.024859,0.330476,0.024911,0.037157,0.027590,10000000.000000,0.030136,0.031342,0.029385,0.077552,0.025007,0.223453,0.024445,10000000.000000
169,820,14982,0.119821,0.0226777,7,8,2,0.027409,10000000.000000,0.022678,0.046187,0.022761,0.035372,0.024859,0.330476,0.024911,0.037157,0.027590,10000000.000000,0.030136,10000000.000000,0.029385,0.077552,0.025007,0.223453,0.024445,10000000.000000
171,830,15046,0.119821,0.0226777,7,8,2,0.027409,10000000.000000,0.022678,0.046187,0.022761,0.035372,0.024859,0.330476,0.024911,0.037157,0.027590,10000000.000000,0.030136,10000000.000000,0.029385,10000000.000000,0.025007,0.223453,0.024445,0.030130
173,840,15081,0.119821,0.0226777,7,8,2,0.027409,0.178344,0.022678,0.046187,0.022761,0.035372,0.024859,0.330476,0.024911,0.037157,0.027590,10000000.000000,0.030136,10000000.000000,0.029385,10000000.000000,0.025007,0.223453,0.024445,0.030130
175,850,15352,0.119821,0.0226777,7,8,2,0.027409,0.178344,0.022678,0.046187,0.022761,0.035372,0.024859,0.330476,0.024911,0.037157,0.027590,0.034873,0.030136,10000000.000000,0.029385,10000000.000000,0.025007,0.223453,0.024445,10000000.000000
177,860,15599,0.119821,0.0226777,7,8,2,0.027409,10000000.000000,0.022678,0.046187,0.022761,0.035372,0.024859,0.330476,0.024911,0.037157,0.027590,0.034873,0.030136,10000000.000000,0.029385,10000000.000000,0.025007,0.223453,0.024445,10000000.000000
179,870,15653,0.119821,0.0226777,7,8,2,0.027409,10000000.000000,0.022678,0.046187,0.022761,0.035372,0.024859,0.330476,0.024911,0.037157,0.027590,0.034873,0.030136,0.031342,0.029385,10000000.000000,0.025007,0.223453,0.024445,10000000.000000
181,880,15737,0.119821,0.0226777,7,8,2,0.027409,10000000.000000,0.022678,0.046187,0.022761,10000000.000000,0.024859,0.330476,0.024911,0.037157,0.027590,0.034873,0.030136,0.031342,0.029385,0.077552,0.025007,0.223453,0.024445,10000000.000000
