Inserted Genomes, Total BP Epochs, Time, Best Val. MAE, Best Val. MSE, Enabled Nodes, Enabled Edges, Enabled Rec. Edges,Island_0_best_fitness,Island_0_worst_fitness,Island_1_best_fitness,Island_1_worst_fitness,Island_2_best_fitness,Island_2_worst_fitness,Island_3_best_fitness,Island_3_worst_fitness,Island_4_best_fitness,Island_4_worst_fitness,Island_5_best_fitness,Island_5_worst_fitness,Island_6_best_fitness,Island_6_worst_fitness,Island_7_best_fitness,Island_7_worst_fitness,Island_8_best_fitness,Island_8_worst_fitness,Island_9_best_fitness,Island_9_worst_fitness
32,10,482,0.265185,0.106146,6,3,0,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.106146,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000
34,20,501,0.265185,0.106146,6,3,0,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.498674,10000000.000000,10000000.000000,10000000.000000,0.106146,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000
36,30,515,0.140349,0.0308854,5,4,0,0.030885,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.498674,10000000.000000,10000000.000000,10000000.000000,0.106146,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000
38,40,545,0.140349,0.0308854,5,4,0,0.030885,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.084323,10000000.000000,10000000.000000,10000000.000000,0.498674,10000000.000000,10000000.000000,10000000.000000,0.106146,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000
40,50,567,0.140349,0.0308854,5,4,0,0.030885,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.084323,10000000.000000,10000000.000000,10000000.000000,0.498674,10000000.000000,10000000.000000,10000000.000000,0.106146,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000
42,60,593,0.140349,0.0308854,5,4,0,0.030885,10000000.000000,0.083607,10000000.000000,10000000.000000,10000000.000000,0.084323,10000000.000000,10000000.000000,10000000.000000,0.498674,10000000.000000,10000000.000000,10000000.000000,0.106146,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000
44,70,594,0.140349,0.0308854,5,4,0,0.030885,10000000.000000,0.083607,10000000.000000,10000000.000000,10000000.000000,0.084323,10000000.000000,10000000.000000,10000000.000000,0.045504,10000000.000000,10000000.000000,10000000.000000,0.106146,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000
46,80,594,0.140349,0.0308854,5,4,0,0.030885,10000000.000000,0.083607,10000000.000000,10000000.000000,10000000.000000,0.084323,10000000.000000,10000000.000000,10000000.000000,0.045504,10000000.000000,10000000.000000,10000000.000000,0.106146,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000
48,90,610,0.140349,0.0308854,5,4,0,0.030885,10000000.000000,0.083607,10000000.000000,10000000.000000,10000000.000000,0.084323,10000000.000000,10000000.000000,10000000.000000,0.045504,10000000.000000,0.055740,10000000.000000,0.106146,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000
50,100,632,0.140349,0.0308854,5,4,0,0.030885,10000000.000000,0.083607,10000000.000000,0.201834,10000000.000000,0.084323,10000000.000000,10000000.000000,10000000.000000,0.045504,10000000.000000,0.055740,10000000.000000,0.106146,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000
52,110,640,0.140349,0.0308854,5,4,0,0.030885,10000000.000000,0.083607,10000000.000000,0.201834,10000000.000000,0.084323,10000000.000000,10000000.000000,10000000.000000,0.045504,10000000.000000,0.055740,10000000.000000,0.106146,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000
