stock,model,har_beta_0,har_beta_1,har_beta_2,har_beta_3,calib_a,calib_b,converged,persistence,median_sigma,har_pooled_beta_0,har_pooled_beta_1,har_pooled_beta_2,har_pooled_beta_3
SH600000,naive,,,,,,,,,,,,,
SH600000,har,0.09816729349698823,0.4476898081145261,0.36493589574267477,-0.3785878761281176,,,,,,,,,
SH600000,har_x,,,,,,,,,,,,,
SH600000,ewma,,,,,-0.8220351370956497,0.8555474103969289,True,,,,,,
SH600000,garch,,,,,-0.49009750106042765,0.9511762209706928,True,0.9987821904728731,0.01760697867706039,,,,
SH600000,egarch,,,,,-0.3881941215391474,0.9788737250643265,True,0.9885627658937055,0.018032880382876773,,,,
SH600008,naive,,,,,,,,,,,,,
SH600008,har,0.1145916509385751,0.36898858881232405,0.37851082103575623,-0.5515084396413719,,,,,,,,,
SH600008,har_x,,,,,,,,,,,,,
SH600008,ewma,,,,,-1.328964746059017,0.7209270395683133,True,,,,,,
SH600008,garch,,,,,0.6558544465559458,1.3195948884100916,True,0.9633995102578565,0.026852649951515553,,,,
SH600008,egarch,,,,,0.5278528194830234,1.2796233781129283,True,0.9666111915565796,0.02699194822940421,,,,
SH600009,naive,,,,,,,,,,,,,
SH600009,har,0.07990662933197734,0.35500155441077474,0.4785422565642732,-0.3638826785915893,,,,,,,,,
SH600009,har_x,,,,,,,,,,,,,
SH600009,ewma,,,,,-0.9746405928596664,0.7962789090962555,True,,,,,,
SH600009,garch,,,,,-0.8021627242039061,0.8464728229117504,True,0.9991671330159502,0.019624957563491113,,,,
SH600009,egarch,,,,,-0.7157403750818425,0.8695439723162637,True,0.9952914704876039,0.01935348409127511,,,,
SH600010,naive,,,,,,,,,,,,,
SH600010,har,0.09162946535630416,0.36117841246993776,0.3212621199888914,-0.881667266779275,,,,,,,,,
SH600010,har_x,,,,,,,,,,,,,
SH600010,ewma,,,,,-0.9011306979474132,0.8229196495577652,True,,,,,,
SH600010,garch,,,,,0.1450216757948195,1.1307350487750103,True,0.9685726586433204,0.02512682855340493,,,,
SH600010,egarch,,,,,0.241391813887591,1.161045122994723,True,0.9544584827742509,0.02565941828423872,,,,
SH600015,naive,,,,,,,,,,,,,
SH600015,har,0.08913966178591415,0.3929859586109521,0.40923610499891544,-0.45234825379463584,,,,,,,,,
SH600015,har_x,,,,,,,,,,,,,
SH600015,ewma,,,,,-0.654373648807365,0.8948729610125065,True,,,,,,
SH600015,garch,,,,,-0.22899421106893575,1.0200012954062356,True,0.99691308043829,0.01927576685509873,,,,
SH600015,egarch,,,,,-0.03721542768452989,1.0712642996974855,True,0.9848232946126607,0.02002824644376125,,,,
SH600016,naive,,,,,,,,,,,,,
SH600016,har,0.15312373351911224,0.3390164983482762,0.3789416549713179,-0.5495074365416013,,,,,,,,,
SH600016,har_x,,,,,,,,,,,,,
SH600016,ewma,,,,,-0.9840221151827604,0.8135168924750611,True,,,,,,
SH600016,garch,,,,,-0.5079829629159368,0.9459849761235162,True,0.9961899140684516,0.016660715210176067,,,,
SH600016,egarch,,,,,-0.26987917895566105,1.00954072758864,True,0.9817376992650294,0.017171676914652906,,,,
SH600018,naive,,,,,,,,,,,,,
SH600018,har,0.13246645200464915,0.4004504942146435,0.32871380462001165,-0.5743865155673504,,,,,,,,,
SH600018,har_x,,,,,,,,,,,,,
SH600018,ewma,,,,,-1.8019063586867827,0.6109221983038697,True,,,,,,
SH600018,garch,,,,,6.741945975606795,3.2167784256236094,True,0.4123655148493721,0.03233253729895681,,,,
SH600018,egarch,,,,,-0.06954875636327693,1.1873792482463108,True,0.9596760591255928,0.02965211977930367,,,,
SH600019,naive,,,,,,,,,,,,,
SH600019,har,0.12633529018620082,0.46624115629523377,0.3003391836166628,-0.45067330730468513,,,,,,,,,
SH600019,har_x,,,,,,,,,,,,,
SH600019,ewma,,,,,-0.9837008600307604,0.8076046772219785,True,,,,,,
SH600019,garch,,,,,-0.17582498788674392,1.0304335712905734,True,0.9883410590113397,0.019338038347651396,,,,
SH600019,egarch,,,,,-0.0825612025937058,1.056791793355393,True,0.9796860417868499,0.01997363734605523,,,,
SH600021,naive,,,,,,,,,,,,,
SH600021,har,0.10560436871762639,0.4073833032667837,0.167210049163157,-1.2462331333107175,,,,,,,,,
SH600021,har_x,,,,,,,,,,,,,
SH600021,ewma,,,,,-3.3609892280129534,0.15659380156854705,True,,,,,,
SH600021,garch,,,,,-4.552052387042886,-0.24030121377232785,True,0.9342832989155083,0.06286332918340035,,,,
SH600021,egarch,,,,,-3.9011008657575568,0.0006091615144356749,False,0.9664415417967908,0.33697282180510807,,,,
SH600023,naive,,,,,,,,,,,,,
SH600023,har,0.08940297312295532,0.4570096819584502,0.33505515130709307,-0.4868142767713839,,,,,,,,,
SH600023,har_x,,,,,,,,,,,,,
SH600023,ewma,,,,,-1.1862360950958795,0.7678364138349308,True,,,,,,
SH600023,garch,,,,,-0.9032516566293497,0.855733968583312,True,0.9999999999832364,0.015008956240148776,,,,
SH600023,egarch,,,,,-1.01164716644438,0.8242537086195213,True,1.0,0.010794837145971674,,,,
SH600028,naive,,,,,,,,,,,,,
SH600028,har,0.1411616949398523,0.36492196727693427,0.37309643789675145,-0.5175386998266063,,,,,,,,,
SH600028,har_x,,,,,,,,,,,,,
SH600028,ewma,,,,,-1.2517458553970713,0.7479023609032988,True,,,,,,
SH600028,garch,,,,,0.11104732764909804,1.1220654380270052,True,0.9675201330927993,0.01734740089632994,,,,
SH600028,egarch,,,,,0.2511247114445177,1.1579357608646708,True,0.9746008582936941,0.018309486603225945,,,,
SH600029,naive,,,,,,,,,,,,,
SH600029,har,0.10075013222242343,0.23387211203027364,0.5517463067230978,-0.4462605976797428,,,,,,,,,
SH600029,har_x,,,,,,,,,,,,,
SH600029,ewma,,,,,-0.9082890452520597,0.8083972411432243,True,,,,,,
SH600029,garch,,,,,-0.7005218246402133,0.8744958400892118,True,0.9988761377220361,0.024868170064589586,,,,
SH600029,egarch,,,,,-0.6017727498931951,0.9013486791350263,True,0.9961074944368514,0.025515538689877097,,,,
SH600030,naive,,,,,,,,,,,,,
SH600030,har,0.04678022938178642,0.3470876400809573,0.4519081028972089,-0.6150534587811937,,,,,,,,,
SH600030,har_x,,,,,,,,,,,,,
SH600030,ewma,,,,,-0.9529974753646219,0.8196419621099994,True,,,,,,
SH600030,garch,,,,,-0.155023408497193,1.0506743481661287,True,0.9886630399196605,0.02392583520410387,,,,
SH600030,egarch,,,,,-0.1627701947170184,1.0496245237602373,True,0.9865932625424483,0.02428365506572136,,,,
SH600031,naive,,,,,,,,,,,,,
SH600031,har,0.09573902064125482,0.3762227130381886,0.37816565900966737,-0.5939517797851536,,,,,,,,,
SH600031,har_x,,,,,,,,,,,,,
SH600031,ewma,,,,,-1.0994587045218098,0.7740124588168911,True,,,,,,
SH600031,garch,,,,,-0.5182960980917604,0.9440616690278346,True,0.9931755608961986,0.023693273176243427,,,,
SH600031,egarch,,,,,-0.41758239579495643,0.9729615216270575,True,0.9847427903672737,0.02409752084057358,,,,
SH600036,naive,,,,,,,,,,,,,
SH600036,har,0.09679223148579016,0.3730385082346451,0.4152875958701242,-0.4871707531614222,,,,,,,,,
SH600036,har_x,,,,,,,,,,,,,
SH600036,ewma,,,,,-0.8705704406921341,0.8352132576781648,True,,,,,,
SH600036,garch,,,,,-0.3762210100828338,0.9701310830192914,True,0.9948777023022017,0.018263082118949888,,,,
SH600036,egarch,,,,,-0.29426703173706575,0.9937622993625553,True,0.9871743974891098,0.018616515194644523,,,,
SH600038,naive,,,,,,,,,,,,,
SH600038,har,0.08326131964571074,0.37877595073303866,0.4051317241901685,-0.5006984708436392,,,,,,,,,
SH600038,har_x,,,,,,,,,,,,,
SH600038,ewma,,,,,-0.925932974103673,0.7994227877864813,True,,,,,,
SH600038,garch,,,,,-0.48295899541465986,0.9280386733995012,True,0.9875462564134146,0.024495266450563328,,,,
SH600038,egarch,,,,,-0.5201229635048634,0.9204882116882662,True,0.9785626044365061,0.025398949764670036,,,,
SH600048,naive,,,,,,,,,,,,,
SH600048,har,0.09547384026367065,0.5063930785364907,0.2536686711415111,-0.5517342817731438,,,,,,,,,
SH600048,har_x,,,,,,,,,,,,,
SH600048,ewma,,,,,-0.7291840267536119,0.8525121680679633,True,,,,,,
SH600048,garch,,,,,0.15973645737319542,1.1128353275071676,True,0.9856665504961859,0.026762721329104067,,,,
SH600048,egarch,,,,,0.211254149862249,1.129362531848217,True,0.9788148254921845,0.02706915205273635,,,,
SH600050,naive,,,,,,,,,,,,,
SH600050,har,0.15107331924059464,0.3183746731652314,0.38927024305577324,-0.5781076477241202,,,,,,,,,
SH600050,har_x,,,,,,,,,,,,,
SH600050,ewma,,,,,-0.9320762080457939,0.8096006384482768,True,,,,,,
SH600050,garch,,,,,-0.2717733333000037,0.9936887893542401,True,0.9866672202933141,0.019834239700461755,,,,
SH600050,egarch,,,,,-0.21113177170857736,1.0126236006289797,True,0.984521522419004,0.020241033664272937,,,,
SH600066,naive,,,,,,,,,,,,,
SH600066,har,0.06114685669199396,0.25308225530396944,0.5346551287905448,-0.600951646946962,,,,,,,,,
SH600066,har_x,,,,,,,,,,,,,
SH600066,ewma,,,,,-1.1252707527052765,0.7468266603327319,True,,,,,,
SH600066,garch,,,,,-0.6524251268002594,0.8798346973896205,True,0.9938881918321733,0.02173563925050282,,,,
SH600066,egarch,,,,,-0.5602036032271435,0.9055326601735469,True,0.9899307028040802,0.022026332540829932,,,,
SH600068,naive,,,,,,,,,,,,,
SH600068,har,0.12399679167941345,0.2955573344562764,0.46668717141984084,-0.45295088441362685,,,,,,,,,
SH600068,har_x,,,,,,,,,,,,,
SH600068,ewma,,,,,-0.7598434828253284,0.8597216073090992,True,,,,,,
SH600068,garch,,,,,0.07894652198672872,1.101771599850687,True,0.9936688238095642,0.024001812708208684,,,,
SH600068,egarch,,,,,0.27240484137764753,1.156538243423929,True,0.9878666625549055,0.024672702220189812,,,,
SH600085,naive,,,,,,,,,,,,,
SH600085,har,0.1103102234213682,0.41148362473338146,0.29136071900494054,-0.748059987902039,,,,,,,,,
SH600085,har_x,,,,,,,,,,,,,
SH600085,ewma,,,,,-1.3496117630281013,0.6991856983622254,True,,,,,,
SH600085,garch,,,,,-0.7996484398117558,0.8558748486771178,True,0.9920580634223553,0.021984188774527014,,,,
SH600085,egarch,,,,,-0.7508831552925197,0.8689556646260125,True,0.9923844991150872,0.02212365432281024,,,,
SH600089,naive,,,,,,,,,,,,,
