stock,model,n,mse,mae,r2,qlike,r2_offset22
SH600000,naive,243,0.10280612015086923,0.25027578153579993,0.02152766061659983,-7.968446148704291,0.0023101711639749167
SH600008,naive,227,0.12135458718742734,0.28573898160367583,0.03432606862704668,-7.319474695895529,0.035850251303183533
SH600009,naive,243,0.09219411433696763,0.23966814416734003,-0.16608537952711222,-6.747455175282038,-0.1874051537038499
SH600010,naive,234,0.15478816919214422,0.3070295880860351,-0.06285257805363487,-7.098712888076393,-0.05144559482413458
SH600015,naive,243,0.10886139115090457,0.26486130616585285,0.17175154926564629,-8.214813201515861,0.15174950549599564
SH600016,naive,243,0.07845643079786815,0.22063689824243907,0.20819225418419307,-8.205776287731638,0.12146049384846158
SH600018,naive,243,0.1059887250266274,0.2684078612123218,-0.2904799946412513,-7.509670942876693,-0.3779041799547851
SH600019,naive,243,0.054708813947929626,0.19221577844292337,0.452509737656434,-7.039863719579954,0.42506754408069725
SH600021,naive,100,0.21651206392681968,0.36688922440271343,-0.9660948618871958,-7.329381457654446,-1.1087651877813451
SH600023,naive,243,0.12835893419252914,0.28389343042502846,-0.15918501527345286,-7.7321149421433315,-0.20463556255016546
SH600028,naive,243,0.08297188952203247,0.22305593788100722,0.12704748342971584,-7.414807056438076,-0.009635338403306104
SH600029,naive,243,0.08652048553188582,0.2303514927521622,-0.16941826952750905,-6.614607089344744,-0.25083243967407887
SH600030,naive,238,0.07497089246277686,0.22248036996158688,0.1255205379518356,-7.236101423288571,0.030771528407672055
SH600031,naive,243,0.07390884565305174,0.21479304577565997,0.17549114401168353,-7.052709928612834,0.08106161837400694
SH600036,naive,243,0.05963336901706799,0.19089380544210888,0.2415206121981064,-7.225281221028706,0.20075868500512084
SH600038,naive,243,0.07923061680178643,0.22188346723422753,-0.31827126346890733,-6.46147126736026,-0.25076700823360154
SH600048,naive,243,0.056998344150275285,0.19579747245460033,-0.12810793285839583,-6.354676838717277,-0.1731116168382627
SH600050,naive,243,0.09758413613619789,0.25281027455997096,-0.25896196566969754,-7.186556605329057,-0.319853009143793
SH600066,naive,243,0.07145340132254019,0.20969462180544787,-0.47765267268837586,-7.043628438819757,-0.46478877919908035
SH600068,naive,243,0.10970515771812017,0.2645505515427589,0.02900201804645386,-6.998560653825884,0.050616967255820766
SH600085,naive,243,0.09476011430283181,0.25120868002409186,-0.07243674044972437,-7.036038317145668,-0.06450723871937436
SH600089,naive,243,0.10374322948948736,0.2519662456320612,-0.31724789682369847,-7.682633572517613,-0.3006691681729261
SH600100,naive,243,0.15478643852832727,0.3234788200070799,-0.5265247476698087,-6.907534724137338,-0.5188827335427992
SH600104,naive,243,0.0709996881389465,0.21585761992355915,-0.15274518012259297,-7.306968751763388,-0.13314725808505812
SH600109,naive,242,0.11929121917362383,0.2766931117633126,0.1193392751906448,-7.044283214889311,0.16451853946562833
SH600111,naive,243,0.09408910236856982,0.24755718901998797,0.002885962254861374,-7.103514737097337,-0.029862682811473418
SH600115,naive,243,0.08310272241005885,0.2312278554925432,-0.18658670166229285,-6.742512024345517,-0.21226923001097964
SH600118,naive,243,0.12028618870833895,0.2826237726570051,-0.3513990931030777,-6.975159069560617,-0.4274630163992925
SH600153,naive,243,0.10311991045527234,0.2567609628895943,-0.16221962247955957,-7.198914903919312,-0.18542130224283837
SH600157,naive,73,0.1770124631638531,0.3378167342492646,-1.2933275341900208,-6.26489925279876,-1.149121517705308
SH600170,naive,243,0.11433769931359981,0.26743060416985476,0.0011885645187135196,-8.150792637614416,0.00977828829576688
SH600177,naive,243,0.08705259940369449,0.23000965484897248,-0.05242492300696622,-8.08453616955788,-0.08383973758306795
SH600188,naive,243,0.07377127451195731,0.21177673061101734,0.4711309880320316,-6.654495077810421,0.4044482779012505
SH600196,naive,243,0.07336665666581366,0.21809828624746064,-0.9334879694417646,-6.427869044793877,-0.8611986659092266
SH600208,naive,243,0.10652375561600307,0.25460908166268953,0.16100324014593337,-7.014761288917948,-0.08134462148348942
SH600221,naive,114,0.13103726334196902,0.29791713925660585,-0.7310776777552166,-7.399506046095798,-0.5073449653057454
SH600271,naive,243,0.0891938314780427,0.24762160652200643,-0.42251327555580875,-6.275381501318341,-0.5709701363803048
SH600276,naive,243,0.10356261939068045,0.2636980911622235,-0.60674258527773,-6.44214359223405,-0.6539715476944528
SH600309,naive,135,0.07563638067445898,0.2227868918546397,-0.6515159348222357,-6.461917609244516,-0.5376689250621034
SH600332,naive,239,0.07749134615099428,0.21386941903430143,0.05058687217603375,-6.545600916611195,-0.012701656179443521
SH600340,naive,243,0.11942376285103115,0.27605991957234643,-0.06684323925867641,-6.468077486369189,-0.2563010850779799
