Inserted Genomes, Total BP Epochs, Time, Best Val. MAE, Best Val. MSE, Enabled Nodes, Enabled Edges, Enabled Rec. Edges,Island_0_best_fitness,Island_0_worst_fitness,Island_1_best_fitness,Island_1_worst_fitness,Island_2_best_fitness,Island_2_worst_fitness,Island_3_best_fitness,Island_3_worst_fitness,Island_4_best_fitness,Island_4_worst_fitness,Island_5_best_fitness,Island_5_worst_fitness,Island_6_best_fitness,Island_6_worst_fitness,Island_7_best_fitness,Island_7_worst_fitness,Island_8_best_fitness,Island_8_worst_fitness,Island_9_best_fitness,Island_9_worst_fitness
32,10,490,0.194322,0.0585825,5,4,0,0.058583,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000
34,20,525,0.145262,0.0327994,6,3,0,0.058583,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.032799,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000
36,30,582,0.132398,0.0274483,6,3,0,0.058583,10000000.000000,10000000.000000,10000000.000000,0.027448,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.032799,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000
38,40,589,0.132398,0.0274483,6,3,0,0.058583,10000000.000000,10000000.000000,10000000.000000,0.027448,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.032799,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000
40,50,653,0.132398,0.0274483,6,3,0,0.058583,10000000.000000,10000000.000000,10000000.000000,0.027448,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.032799,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000
42,60,664,0.132398,0.0274483,6,3,0,0.058583,10000000.000000,10000000.000000,10000000.000000,0.027448,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.032799,10000000.000000,0.425053,10000000.000000,10000000.000000,10000000.000000
44,70,666,0.132398,0.0274483,6,3,0,0.058583,10000000.000000,10000000.000000,10000000.000000,0.027448,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.032799,10000000.000000,0.425053,10000000.000000,0.030030,10000000.000000
46,80,682,0.132398,0.0274483,6,3,0,0.058583,10000000.000000,10000000.000000,10000000.000000,0.027448,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.032799,10000000.000000,0.425053,10000000.000000,0.030030,10000000.000000
48,90,698,0.121372,0.0232975,6,5,0,0.058583,10000000.000000,10000000.000000,10000000.000000,0.027448,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.023298,10000000.000000,0.425053,10000000.000000,0.030030,10000000.000000
50,100,700,0.121372,0.0232975,6,5,0,0.058583,10000000.000000,10000000.000000,10000000.000000,0.027448,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.023298,10000000.000000,0.425053,10000000.000000,0.030030,10000000.000000
52,110,724,0.121372,0.0232975,6,5,0,0.037210,10000000.000000,10000000.000000,10000000.000000,0.027448,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.023298,10000000.000000,0.425053,10000000.000000,0.030030,10000000.000000
54,120,729,0.121372,0.0232975,6,5,0,0.037210,10000000.000000,10000000.000000,10000000.000000,0.027448,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.104730,10000000.000000,10000000.000000,10000000.000000,0.023298,10000000.000000,0.425053,10000000.000000,0.030030,10000000.000000
56,130,739,0.121372,0.0232975,6,5,0,0.037210,10000000.000000,10000000.000000,10000000.000000,0.027448,10000000.000000,0.028593,10000000.000000,10000000.000000,10000000.000000,0.104730,10000000.000000,10000000.000000,10000000.000000,0.023298,10000000.000000,0.425053,10000000.000000,0.030030,10000000.000000
