Inserted Genomes, Total BP Epochs, Time, Best Val. MAE, Best Val. MSE, Enabled Nodes, Enabled Edges, Enabled Rec. Edges,Island_0_best_fitness,Island_0_worst_fitness,Island_1_best_fitness,Island_1_worst_fitness,Island_2_best_fitness,Island_2_worst_fitness,Island_3_best_fitness,Island_3_worst_fitness,Island_4_best_fitness,Island_4_worst_fitness,Island_5_best_fitness,Island_5_worst_fitness,Island_6_best_fitness,Island_6_worst_fitness,Island_7_best_fitness,Island_7_worst_fitness,Island_8_best_fitness,Island_8_worst_fitness,Island_9_best_fitness,Island_9_worst_fitness
32,10,625,0.12221,0.0234797,5,5,0,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.023480,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000
34,20,631,0.12221,0.0234797,5,5,0,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.023480,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.031123,10000000.000000,10000000.000000,10000000.000000
36,30,641,0.12221,0.0234797,5,5,0,0.074684,10000000.000000,10000000.000000,10000000.000000,0.023480,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.031123,10000000.000000,10000000.000000,10000000.000000
38,40,651,0.12221,0.0234797,5,5,0,0.074684,10000000.000000,10000000.000000,10000000.000000,0.023480,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.327926,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.031123,10000000.000000,10000000.000000,10000000.000000
40,50,658,0.12221,0.0234797,5,5,0,0.023750,10000000.000000,10000000.000000,10000000.000000,0.023480,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.327926,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.031123,10000000.000000,10000000.000000,10000000.000000
42,60,675,0.118507,0.0223282,5,5,0,0.023750,10000000.000000,10000000.000000,10000000.000000,0.023480,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.022328,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.031123,10000000.000000,10000000.000000,10000000.000000
44,70,696,0.118507,0.0223282,5,5,0,0.023750,10000000.000000,10000000.000000,10000000.000000,0.023480,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.022328,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.031123,10000000.000000,0.024380,10000000.000000
46,80,727,0.118507,0.0223282,5,5,0,0.023750,10000000.000000,10000000.000000,10000000.000000,0.023480,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.022328,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.031123,10000000.000000,0.024380,10000000.000000
48,90,746,0.118507,0.0223282,5,5,0,0.023750,10000000.000000,0.029866,10000000.000000,0.023480,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.022328,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.031123,10000000.000000,0.024380,10000000.000000
50,100,746,0.118507,0.0223282,5,5,0,0.023750,10000000.000000,0.029866,10000000.000000,0.023480,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.022328,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.031123,10000000.000000,0.024380,10000000.000000
