stock,model,n,mse,mae,r2,qlike,r2_offset22
SH600000,naive,175,0.33559467210373944,0.34965848541459177,-0.20213946232671187,-5.7801495720897975,0.20252281736015865
SH600009,naive,175,0.3501910834888914,0.3566293787532898,-0.1435302994633152,-3.4268933404260187,-0.3825297368809417
SH600010,naive,175,0.356328644653512,0.3911973775420737,-0.31033239310771443,-5.054466814011421,-0.3790197955539183
SH600011,naive,175,0.34140098643051153,0.3897626042598355,0.04957301206788156,-5.235684620149572,0.24110191461929908
SH600015,naive,175,0.32211117733385475,0.37109859516045923,-0.11667569704646596,-7.093405180374393,0.19139095729525368
SH600016,naive,175,0.3312539945132511,0.36528621470651856,-0.21694609978231694,-6.837183503716954,0.16290895220801271
SH600018,naive,175,0.3107569108494845,0.3942007520742615,-0.004631069538986843,-6.538887547977521,0.12376436081796505
SH600019,naive,175,0.34181818789448815,0.36609276617650827,-0.30650505525519356,-5.197938929240715,-0.1414674054072913
SH600023,naive,102,0.3732680082842913,0.37273227810912435,-0.591503370511085,-6.157404919431375,-0.9745545704589775
SH600027,naive,175,0.2968291867045924,0.3237825362614513,-0.00741311565575975,-4.988625716215096,-0.16473312393909856
SH600028,naive,175,0.36364990345674914,0.4022723469379293,-0.35463193847725605,-7.134400334106383,0.045245255737774936
SH600029,naive,175,0.37360329818361737,0.4154087561281811,-0.27781304367238957,-5.266456036367789,-0.18112788015357828
SH600030,naive,175,0.4054670086904778,0.42040094598230393,-0.029257629769125826,-4.687184770509108,0.3133415651682093
SH600031,naive,175,0.4026075148366602,0.3612658822336905,-0.39004227804965996,-0.8527726069546481,-0.13557520042157623
SH600036,naive,175,0.355798174328259,0.35816836521869816,-0.31410554747220365,-4.88193787878852,-0.05881954198546202
SH600038,naive,175,0.3643015721497208,0.3786682393859291,0.1961847087595161,-4.348961307797035,0.45177157067259865
SH600048,naive,175,0.35166650196389015,0.360580497894477,-0.2825585751243378,-4.014559049853168,-0.10658426978128199
SH600050,naive,175,0.36793467964654686,0.4036945334197244,-0.1221106083101835,-4.525044151064961,0.3084862385924162
SH600061,naive,175,0.4103021253540608,0.3913255026771659,-0.19121824215356265,-3.6784020345836232,0.44843753794412256
SH600066,naive,175,0.410002777963596,0.3711897321075089,-0.15848836965401714,6.105987273730189,0.18582461822131346
SH600068,naive,175,0.4191634420674531,0.4072487518420186,-0.13168478877793177,-3.4426444942053664,0.22396929005731203
SH600085,naive,175,0.40737644371886134,0.41216675151864696,-0.17504593825836556,-3.0628966601656606,0.1053049697642805
SH600089,naive,175,0.28201988845216985,0.3530657570334998,0.4436640875760851,-4.914265762476061,0.5486953646727157
SH600100,naive,102,0.5458822330096602,0.4721261217187979,-0.2537828285581727,-0.622869763305493,0.04146074637153652
SH600104,naive,175,0.3207814337156846,0.3467873179659281,-0.12214004595756078,-3.4458165191695467,0.14416780019326703
SH600109,naive,170,0.3699972603192119,0.39461446917555904,0.1036211632462164,-4.18257202962531,-0.06180615228371944
SH600111,naive,175,0.4015559818308037,0.39695170531805873,-0.09057413958531324,-1.9477979791372584,0.2385059425057282
SH600115,naive,175,0.41764278314562864,0.4378894096147437,-0.32062681980541385,-4.021646496745223,-0.06760891351706566
SH600118,naive,175,0.3781004564454794,0.3465342631806375,-0.2847503420715758,0.24426051833494772,0.14070042506411373
SH600153,naive,102,0.5686931438567322,0.5020306101821392,-0.5065195152750155,-1.6842825644119117,-0.7985364657883456
SH600170,naive,175,0.2967869361490324,0.3800612020752416,0.07380773968632215,-6.686520763711052,0.33668418385448196
SH600176,naive,175,0.40189813111767136,0.3576317951627522,-0.2516490852305342,1.136512536114234,0.10596602104735187
SH600177,naive,175,0.39791443505364715,0.42218877195497717,-0.34569702770543675,-4.373581034549836,0.06034339031015634
SH600188,naive,175,0.40037172445531155,0.4064132815701362,-0.3946848540300174,-4.4451646295405975,0.026952518344816268
SH600196,naive,175,0.42766695510328784,0.41482512386088144,0.10280145058605283,-1.2305044240339453,0.37481658450505373
SH600208,naive,175,0.370524758199186,0.37696609682890647,-0.07498580637761831,-2.1865574234467813,0.44250372311112496
SH600219,naive,175,0.28052605033342415,0.3086795550899541,0.06415947404861888,-5.057628014618572,0.5053561814842435
SH600221,naive,175,0.3871301174743154,0.43719695402580006,-0.1135412718860227,-3.5288405475780382,-0.3304113662569166
SH600233,naive,175,0.41346634585052267,0.40475102546218744,-0.3225568344264018,1.362116056162103,-0.6097295274893186
SH600271,naive,175,0.3880116292005953,0.3511911295521901,-0.4040916701806174,-1.5503841908896898,3.0315795696678194e-05
SH600276,naive,175,0.33521024334414073,0.3116289907602408,-0.4782693546711634,-1.1319573938070808,-0.13210624424588646
SH600297,naive,175,0.3851038679309158,0.3668080716019728,-0.14101117670720065,2.6279987118018684,0.12032417242373183
SH600299,naive,175,0.3260080624555727,0.31430466484262964,-0.11256368691970464,-1.9480327287135872,0.275738339958844
SH600309,naive,175,0.3384840030307408,0.3373271861248559,-0.3055693763521854,-4.083154470338669,-0.056148399421864115
SH600332,naive,175,0.4629632507627887,0.3761016858110036,-0.4097493344099974,4.264896955421951,0.10396623296209906
SH600340,naive,175,0.30122909053615443,0.33680969735303995,0.010844358823496658,-5.68040290786199,0.08908741430294764
SH600352,naive,175,0.33758376969628184,0.3591249371778806,0.028215403363954006,-4.553828676661237,0.33933411497890176
SH600362,naive,175,0.3797558627181292,0.3696589626091533,-0.3534921961068167,-4.117753863934063,0.07802396607994222
SH600369,naive,175,0.38360908736526805,0.38726381995502973,-0.006244742149417837,-3.4660551587665642,0.5056740236299819
SH600372,naive,175,0.39055356806475644,0.3971479214706851,0.0705476416432802,-4.012430720496907,0.3780220371848704
SH600383,naive,175,0.36777702223900105,0.3569573846010451,-0.32748576928150297,-2.784551035699782,-0.0838947493305553
SH600398,naive,175,0.3543211996021494,0.38080702460099164,-0.13395074628783532,-5.487234264037949,-0.04598410309698342
SH600406,naive,175,0.3470020063167353,0.3223246337637972,-0.23399403796626683,1.2826459095356195,0.352157827770875
SH600436,naive,175,0.37986188192639037,0.37600955831763744,-0.3101191666244625,-0.018331135199652116,-0.11857051258347173
SH600482,naive,175,0.3693294357094362,0.4328141673237134,0.09181829511400597,-4.814302502279546,0.17636133804540055
SH600489,naive,175,0.37222730514326874,0.37920307443116313,-0.5875488124794797,-4.559855737764602,-0.11685371388034138
SH600498,naive,175,0.3378573505153342,0.36556097185566355,0.24682599536074334,-3.1559154809077707,0.5640260831697319
SH600516,naive,175,0.38181019564124996,0.39854493086478376,-0.27685435310808537,-2.7874775780508085,0.07998525149940983
SH600519,naive,175,0.3495587959908237,0.34850571418756754,-0.3515580183673952,-4.582254140069892,-0.06784687155075675
SH600522,naive,175,0.2811297771916034,0.3496665247949509,0.19315449389496175,-5.570458106485423,0.3797922020825961
SH600535,naive,102,0.5287040146602231,0.4556488301486496,-0.5681868631017155,0.511146335258238,-0.9367905937932712
SH600547,naive,175,0.3680740855748819,0.37635097769178005,-0.23019559589301708,-4.226296764923481,0.3074117052695986
SH600570,naive,175,0.38441453748080107,0.36178192395649833,-0.40265426769133783,0.5500590843950126,-0.19738737270914108
