stock,n,HAR_mse,HAR_mae,HAR_r2,HAR_ql,LSTM-32_ens_mse,LSTM-32_ens_mae,LSTM-32_ens_r2,LSTM-32_ens_ql,GRU-32_ens_mse,GRU-32_ens_mae,GRU-32_ens_r2,GRU-32_ens_ql,LSTM-4_ens_mse,LSTM-4_ens_mae,LSTM-4_ens_r2,LSTM-4_ens_ql,LSTM-32_1_mse,LSTM-32_1_mae,LSTM-32_1_r2,LSTM-32_1_ql,GRU-32_1_mse,GRU-32_1_mae,GRU-32_1_r2,GRU-32_1_ql,LSTM-4_1_mse,LSTM-4_1_mae,LSTM-4_1_r2,LSTM-4_1_ql
SH600036,395,0.13436403051565318,0.22796017685046374,0.14193803739584077,-7.530339062077854,0.14282439635345132,0.23347504705374517,0.08790930599153435,-7.5948633485856805,0.14029700106841328,0.23197625138407263,0.10404950177334815,-7.596096341817721,0.13937578722385616,0.23173281310917118,0.10993246432221804,-7.601400391594732,0.1432244736375529,0.23608786790087988,0.08535437296167458,-7.588822474419388,0.14140797750183773,0.23016582111613879,0.09695469659957723,-7.5998972097147615,0.14135087799329413,0.23411935291487745,0.09731933969770867,-7.600206872182614
SH600038,395,0.16066144413502184,0.26294910873377153,0.32707094644693757,-6.8672821800041755,0.164397647941364,0.26041844149593135,0.31142188948234184,-6.920675291961132,0.1605979989245188,0.26002056725304706,0.3273366861562136,-6.938799498580719,0.15903145078142406,0.257560211406002,0.33389815935193623,-6.938955910006411,0.16644089084306488,0.26425464436669793,0.302863784459552,-6.912355693533285,0.16107371953089988,0.2576013347780887,0.3253441345572208,-6.950911262390045,0.1622327378765633,0.26095620208428383,0.3204895963536276,-6.929695398425047
SH600048,395,0.1420473487646321,0.24094212036848797,0.09730437929736502,-6.973614960746394,0.14705551105401712,0.2383888296614965,0.06547804669972634,-7.058635892160674,0.1497437047621554,0.2399669104867164,0.048394864866057485,-7.057654807475371,0.14699861134714778,0.24465458655737013,0.06583963821591388,-7.055752032527375,0.14946127435611117,0.2418460648390746,0.050189679714111035,-7.048478990270835,0.14910306306623197,0.23688620120836512,0.05246607392683211,-7.0696701556151975,0.15055047313135012,0.25070157978934954,0.04326793866766587,-7.051028269199024
SH600066,395,0.181272084407277,0.2827743283102155,0.2705028944569885,-6.225343662737642,0.1776016124266302,0.29959480610634726,0.28527405293190633,-6.773978663469132,0.17126914405615762,0.29310336559063627,0.3107579401079561,-6.8187185482066095,0.17187281554623435,0.29361705752068157,0.308328572088331,-6.832740645444659,0.1783111979925914,0.2994126614395417,0.28241845264355314,-6.7771351603750825,0.16855414077810854,0.2921147410020339,0.3216839855569986,-6.841376613951722,0.17006233140800586,0.29262313623955216,0.3156145419208497,-6.841276717872195
SH600068,395,0.187104910114771,0.2895875550797817,0.26531125776821485,-7.276231682885451,0.18861492909139668,0.28810672633478407,0.2593819962538979,-7.464708816077772,0.18512236075503277,0.2844298940384232,0.27309596365661226,-7.465504954947665,0.1824409354473072,0.2812933035692137,0.2836248855620447,-7.476534438482933,0.1916920809286589,0.29285754342112674,0.2472992090539915,-7.447452415898099,0.18611922801986214,0.2839147816763726,0.26918165079052936,-7.474425868877372,0.19046795670568517,0.2856553063154149,0.25210587225251657,-7.454705151289884
SH600085,395,0.17526981823646223,0.27766986252038783,0.2597504185660141,-7.342823059856203,0.19164989809544472,0.2901371893814587,0.19056938453819106,-7.393591171120418,0.18766806575766454,0.2909108675506323,0.20738659671447945,-7.448572754814336,0.18109901935971726,0.28441382364400775,0.23513087063128368,-7.485572707805965,0.19182958499106761,0.29263612309726744,0.18981047949331575,-7.377390956462152,0.18443126044082686,0.28666305587016444,0.22105719787719535,-7.486433519391243,0.18257785151510525,0.2835285632101852,0.22888504408195642,-7.491883759437253
SH600089,395,0.15446663029015983,0.27974399019082713,0.6321219345357743,-7.48506066961643,0.16332024533214728,0.28345000188229375,0.6110361455346609,-7.532286322626055,0.15969282819020025,0.28335718193366655,0.619675210155314,-7.553164661361136,0.16267537692540823,0.28776146939520314,0.6125719655464299,-7.55451232785282,0.16417654386208805,0.285795512764054,0.6089967830777812,-7.529149176519587,0.16262037105401703,0.2831628411577471,0.6127029676503701,-7.54725053889767,0.16728297656091723,0.28920506596020185,0.6015984961494433,-7.530183079685544
SH600104,395,0.1509527945732544,0.27116499126747323,0.23403020930321217,-7.135420247301694,0.14510987229199632,0.2705256491930851,0.26367856374067145,-7.343576510368324,0.14619875274515387,0.27431217901113153,0.2581533296093208,-7.347072478431656,0.14382670570954817,0.26993680715230906,0.27018965113965265,-7.348856590828805,0.14816029714027182,0.27617512086182,0.24819999450202124,-7.332704792283782,0.14358262665378574,0.26951496812130066,0.27142816536381364,-7.364078929246787,0.14212959626054508,0.2672179125679568,0.27880118147347244,-7.352866085611632
SH600109,390,0.1882406502608382,0.295005832607689,0.38671646302928964,-6.606024650777877,0.18762992491363054,0.29390244497726675,0.3887061916056316,-6.74090685251401,0.18826345588903834,0.2933813300650549,0.38664216283798647,-6.750642390056907,0.1876125395598776,0.29486104946790076,0.38876283267240597,-6.7435959511114225,0.19217685561827896,0.297084021648736,0.37389240010499925,-6.708975720158068,0.18973690543708457,0.29312180949856437,0.3818416994464632,-6.754127763010355,0.19557599897853623,0.30466307764186384,0.36281807232425434,-6.732778944590982
SH600111,392,0.19182793350554814,0.2940196063101455,0.25340295921273515,-6.595461193214461,0.18700420797398987,0.28367797841631726,0.2721769674690834,-6.820236850280049,0.18983930606321722,0.28822498753507525,0.26114272545293005,-6.8219649392056505,0.18667289696491252,0.28806773420840004,0.27346643462038456,-6.815084642666018,0.19061270385856044,0.2893977500920457,0.2581326502527094,-6.804568984621517,0.1916151567174558,0.28728469949395435,0.2542310894930071,-6.829830087540219,0.19511614413649267,0.29716402149696197,0.24060519675090153,-6.7940251929852895
SH600115,394,0.18318796367739412,0.29752868286721923,0.242351879228209,-7.053875980776097,0.18878066717546485,0.3071782385526814,0.219220985635171,-7.212430691766659,0.19085897067851884,0.30866045165774053,0.21062531858438538,-7.203958504859136,0.18698944254749372,0.30353182251404587,0.22662932156521298,-7.208351418145303,0.19002514581099314,0.30985260226513167,0.2140739395049508,-7.2101493366212335,0.19285708816396485,0.3081827047715046,0.20236129333109176,-7.206977012252942,0.1906939482973788,0.30689577161440995,0.21130783557101573,-7.200946840725589
SH600118,395,0.16722656721514262,0.2781878718120194,0.45827681022272637,-6.202165134345553,0.14365669905184325,0.2663590586866386,0.5346303727976576,-6.5685450707269775,0.13816224601115354,0.2643145424776219,0.5524294144024198,-6.605934967913682,0.13760707883383405,0.26337481374786254,0.5542278543223771,-6.6011921225314465,0.14535185621502889,0.2677541322324162,0.5291389849105088,-6.550096430428111,0.13119792702442223,0.2577924583129002,0.5749900227970461,-6.64820928001356,0.14390118416152783,0.27173143898922375,0.5338383739204637,-6.588932984380478
SH600170,395,0.14845220776030835,0.2736369977051659,0.37893515204740347,-7.975612437985465,0.16143521077951303,0.28021890513282854,0.32461944386265573,-8.012244525527388,0.16040810085403112,0.2804408163201747,0.3289164622723111,-8.025006316723905,0.16367792394884312,0.2870424778916834,0.3152368261533912,-8.029714864219548,0.16407482394688314,0.28506404841351596,0.31357635480942103,-8.006085384623539,0.16167658245536395,0.2802076760810941,0.32360964100809353,-8.026474740995857,0.162127776515019,0.2857987873847374,0.32172202495788826,-8.02410446075717
SH600177,395,0.18376327083875435,0.3074187337984047,0.216810979882481,-7.86457302426351,0.19186130245804647,0.3202580161907295,0.18229761156983704,-7.955551189994974,0.1964048293373065,0.32844384365898677,0.16293334825321548,-7.978065568958604,0.2070306209243633,0.3461433447934748,0.11764680506612635,-8.006022832771643,0.19615107428423595,0.3289484212245563,0.16401483842509312,-7.961977872292746,0.192010680853004,0.320702938516944,0.1816609690120532,-7.979217858727991,0.20966174440300106,0.34979252209124845,0.10643310055576927,-8.007256395584161
SH600188,395,0.16243824169438953,0.2668541289215362,0.10454089252903331,-7.362921411469568,0.16924236415331523,0.2688293296721135,0.0670324009285409,-7.435066343691475,0.17303152352272216,0.27372504827971494,0.04614423302176174,-7.426312486995276,0.16946374777054246,0.2721408375453339,0.06581199879771771,-7.430105927625848,0.17143166160213164,0.27215961504182196,0.05496365209786869,-7.4208196003197875,0.17393374599032968,0.27028063957081594,0.04117063002558996,-7.436531426901868,0.17206805372950348,0.2713335826866615,0.05145546880042773,-7.4264182579913065
SH600196,395,0.17888985169798222,0.28083749081647447,0.36680820686998983,-6.476134398916426,0.18497107181850325,0.284387709622205,0.3452833487744512,-6.5890306585483955,0.18046494966008725,0.28592816611235833,0.3612330493442041,-6.63193504726835,0.18301515105682611,0.2851612813773723,0.3522064523633427,-6.619009888271919,0.1879654548620992,0.2886472977066215,0.3346845431368143,-6.562189115522847,0.17701100107747048,0.2814764647302562,0.3734585158849124,-6.670509539520583,0.19023954015303043,0.28837981939554724,0.32663527634259526,-6.605466825429238
SH600208,394,0.38349764526357655,0.3643002169551003,0.009255490328852645,-2.6639215150806765,0.323065146199189,0.3431597334248268,0.1653794389194576,-6.860914805728965,0.3295898330567443,0.34634405148176817,0.14852327888488037,-6.82914269290031,0.32620338176327635,0.34640357059736243,0.157271984561981,-6.824842759157177,0.3297127032691534,0.3501300275821629,0.14820585062984437,-6.841594570602552,0.3237296440844487,0.33988138114241834,0.1636627461583935,-6.877797465989252,0.33466704824853516,0.3574254340784716,0.13540658015722984,-6.810439256190806
SH600276,395,0.13701670109680325,0.23207996089083588,0.005602416097142959,-6.885902339437096,0.12823506745422975,0.23202473600233678,0.06933505019935804,-7.148671378551805,0.12952480913383851,0.2337688662871327,0.05997476054272943,-7.161609714672891,0.12665024837853237,0.23006875536137747,0.08083686163680626,-7.1627648814020946,0.1313362445721313,0.23447961825759542,0.04682828271327322,-7.1367339791063165,0.1267453041829175,0.22957048841629774,0.08014699491647326,-7.177788431807427,0.12700871753048196,0.22917768143389172,0.0782352747079944,-7.168814711961105
SH600332,395,0.17073688857830274,0.25096011253398753,0.18393331718753203,-6.667111793832413,0.16194297339728822,0.2420679577663597,0.22596536574166448,-7.078538948431764,0.15781735267563088,0.2433319991111382,0.24568448821660194,-7.130340038779666,0.15316429902492473,0.24150090815698808,0.26792456819755317,-7.193083857659993,0.16614368219635292,0.24707097340902998,0.20588734672855757,-7.024412881507421,0.15140052333488638,0.2382395144011537,0.27635484116656506,-7.203557637943664,0.15067412006935166,0.23907298911053745,0.2798268120348709,-7.2189280128562245
SH600340,395,0.1297917269847154,0.2339911079347815,0.3363877395042971,-7.267086786262506,0.14155649573299714,0.23542578040197956,0.27623564071778617,-7.269218224033908,0.13654027832648397,0.22783934077603857,0.301883064090665,-7.302170734710375,0.137744823177212,0.2307522618018724,0.2957243454278474,-7.309997015892901,0.13909877388933495,0.23250440510858322,0.28880172937561266,-7.2846031442490915,0.13904938631915606,0.228258736302236,0.28905424313629824,-7.288870271132845,0.13961061789630166,0.23197093892122794,0.28618472160188635,-7.307297843306977
SH600352,391,0.16611103785577988,0.2719286358676477,0.3872432583194334,-6.859266745688786,0.16760433317890008,0.2657424378048596,0.3817347334894555,-7.024226802886068,0.16540246560839034,0.26565932958900534,0.3898570666921958,-7.0361200675466105,0.16609356332912795,0.26606745608127336,0.3873077190208526,-7.0222031979300965,0.1691945274964428,0.26961441732839814,0.37586876394742896,-7.0170266246443225,0.16723476694238495,0.2632829922992086,0.38309800353969015,-7.03839047697487,0.17309953183658988,0.2717988583188706,0.3614638347711121,-7.0089909226459115
SH600362,395,0.1735746740820498,0.2817932913110368,0.23813673769859156,-7.293087649900077,0.1833911489670816,0.2844411400318733,0.19504974001438502,-7.371312787846852,0.18961404370420504,0.286359626878689,0.16773587691508274,-7.358799883052126,0.1803517180467546,0.28156640260924426,0.20839057310968734,-7.369334560506228,0.18716988806366483,0.2881020336440206,0.17846389584827171,-7.356950644550361,0.18856162014590805,0.2823201208797472,0.17235523080232074,-7.368165221882851,0.18094811350257498,0.28334976305047305,0.2057728422108911,-7.364342965400208
SH600369,395,0.20968025940801838,0.31610114110159365,0.30360820972626124,-6.712295726354016,0.20365577958316353,0.3112832035954055,0.3236167613302291,-6.891329379427449,0.2089821806480948,0.3143365102016268,0.3059266746058248,-6.8908538210694905,0.20850561424024694,0.31677326378650605,0.30750945085229864,-6.8754609241031535,0.20865145342960711,0.3158179363843733,0.3070250885453397,-6.878618147853084,0.20882169349483407,0.3125987133190167,0.30645968585013883,-6.9026199151970875,0.2154046404825321,0.32458099899550197,0.28459634854321814,-6.85389448360937
SH600372,395,0.17084178228812488,0.28150318243314104,0.3039590521458415,-6.850663328376674,0.1798689281681272,0.2815407241220871,0.267180793978657,-6.917087002550715,0.1790097384463591,0.2828469815099718,0.27068129145835107,-6.929224361895755,0.17843514558463885,0.281998975377497,0.27302228881125556,-6.913613570041652,0.1824904973812827,0.2872121442233737,0.2565000372249453,-6.905976438980461,0.17875546161067968,0.27707333436256487,0.27171726221066483,-6.940359738003202,0.18645531188164985,0.288453196261531,0.240346651291244,-6.891619318778414
SH600383,395,0.1449927935574046,0.2396704267844635,0.1353905603160448,-6.672825599107372,0.15054365087442162,0.24029064974628017,0.10229013155072453,-6.777262484599001,0.1511452759378036,0.23963608783684212,0.0987025690506298,-6.79682890309459,0.14826126369937678,0.24409616701328088,0.11590028035978295,-6.781981446565108,0.15125097253724584,0.24345214958582065,0.09807228753540354,-6.772358487224353,0.1517722596045812,0.23623509346937763,0.09496379015325696,-6.804920460252074,0.15278606183318627,0.2500209467236569,0.08891836571995548,-6.768392878856716
SH600489,394,0.15763858087113575,0.2781038068960603,0.11802471745729526,-7.123138465472602,0.16271898832272214,0.2810421484343598,0.08960024311362014,-7.169450371760381,0.16241923128537541,0.28596085431750506,0.09127735982100882,-7.181864042327372,0.15706808971112257,0.2799961387358863,0.12121656998007369,-7.1854004617548055,0.16357595367941982,0.28430875517910303,0.08480559031716661,-7.155779184664582,0.15853561789102924,0.2809839114961676,0.11300586690243919,-7.1989562307179025,0.1565900007934644,0.2778132258305417,0.12389143932932756,-7.191980996211132
SH600519,395,0.13782537261034009,0.23840176094730234,0.15874252018038704,-7.430561008703134,0.1380923424225445,0.2351130541038143,0.15711299183484817,-7.526433199428775,0.13731025427384577,0.23516307388623042,0.16188669563488223,-7.534358019812181,0.13507489548167737,0.2346416221775485,0.17553086193297585,-7.5346348338009035,0.13865803041333974,0.23710424498157023,0.15366014970217323,-7.520029960091047,0.13478226896413173,0.2297855702238937,0.17731699348492758,-7.547794620138399,0.1372085576522069,0.23754897624888696,0.16250743071439444,-7.534126865307948
SH600547,395,0.15638894511297818,0.2678642053087758,0.12964783124592372,-6.944526063671942,0.17251973020983835,0.27685996435375193,0.039875093264886696,-6.9915040123445245,0.17238722848820526,0.27835859877403824,0.04061250575081199,-7.016152585049443,0.16487823711147964,0.273303541019152,0.0824023325519806,-7.019984652316139,0.17174699671664864,0.275734791062759,0.04417559079161859,-6.977372582168541,0.171230426587457,0.27356354627051777,0.04705046108331801,-7.033433148155879,0.16994562436201796,0.2751072574344269,0.054200777255110744,-7.024447781840024
SH600570,394,0.16166632961726543,0.2631729398690529,0.16267959060183068,-6.30200100621656,0.15501559688222222,0.2673583723111195,0.19712581245698102,-6.5822655508409955,0.15250175774517033,0.26308127332216813,0.21014577041842308,-6.610138564444154,0.1540828777150834,0.26735380153029004,0.20195665631130222,-6.59347778172403,0.15876564905271343,0.26968024560607184,0.17770312112667175,-6.565572987815947,0.14992419451353292,0.258784108651751,0.22349577536672505,-6.629308479252455,0.161599010423502,0.27339223438447013,0.16302825773008056,-6.574310231139394
SH600583,395,0.14243541865568324,0.2390615202408516,0.12241010506778727,-7.023843346244039,0.14538413526877764,0.2394404675376836,0.10424212460973903,-7.147833311232366,0.1478413805366054,0.23971160891288898,0.0891022553499129,-7.16236453057922,0.14275839163964757,0.24262183567076967,0.12042016583962123,-7.164961334502061,0.14647606272986255,0.24052051582343165,0.0975144123953805,-7.131747127089244,0.14682560158920974,0.23705651097066285,0.09536079236361894,-7.184786584392822,0.14485017355788776,0.2445420765977494,0.10753203245836507,-7.155435442522098
SH600585,395,0.14586912691395104,0.23256082735450237,0.10995820589266958,-7.1403162662795525,0.15676861317261168,0.23864292749841085,0.04345339771465684,-7.233190120679344,0.15849597747643132,0.2403005613194287,0.032913631990580505,-7.249606502387654,0.1509806128578917,0.23719710256813914,0.07876972745073663,-7.249888802826737,0.158328815204584,0.24078011404103994,0.03393359702012244,-7.222052901323519,0.15741409131636083,0.23525790416918196,0.03951491849514055,-7.269101839141973,0.15140761217154866,0.23821838034725074,0.07616432873991785,-7.251616409189239
SH600588,395,0.16287118263294698,0.2560757987901724,0.2361369764746727,-5.951392189589382,0.1572364330359421,0.2558965840417493,0.262563854418307,-6.180521006471542,0.15479901995600945,0.2510367930112098,0.2739952795158547,-6.207104545003729,0.15612794834664062,0.2594570127597222,0.2677626283979224,-6.200784828664602,0.16183001806282332,0.26035716352112825,0.24102002026219427,-6.154547859581048,0.15125253166497132,0.24866565389402542,0.2906282481300432,-6.235543148864455,0.17385946032781277,0.2780854186600391,0.1846021445440168,-6.140661396763829
SH600637,395,0.16850614213882223,0.2748021978373211,0.23285792991141208,-6.788347740297926,0.1555546906888609,0.27201862227210294,0.291820785210715,-7.338183260486293,0.1549366489054537,0.27252685067019283,0.29463448592872,-7.348115346466499,0.15689040983375768,0.2732381426440983,0.28573978224627183,-7.33698195762043,0.16004948605580968,0.27702262225658814,0.27135775295171916,-7.309659133631671,0.14815070808247188,0.26630924196999295,0.3255282006881036,-7.40110910781154,0.16395143788773867,0.2788208779261087,0.25359370371447587,-7.325183785017104
SH600660,395,0.1648824855779578,0.2639869360150795,0.3231833638712892,-7.141879132418739,0.1674562624602922,0.2598579289804777,0.312618415110714,-7.28850877583525,0.1682087372203501,0.2624391518772217,0.30952962472713286,-7.302801143900252,0.1641916616266502,0.2603096849921162,0.3260190873942711,-7.305731967365832,0.1696113088985476,0.2633626017239892,0.3037722888776667,-7.274309160069667,0.1641454092474989,0.25552080369089797,0.3262089461264488,-7.32767361193816,0.1696812276199344,0.26118064560621806,0.3034852835377997,-7.301937680460155
SH600674,395,0.12688109114732607,0.2381146955394767,-0.04990832796345446,-7.979442420612757,0.12518933370113444,0.2340373956631761,-0.035909471115759484,-8.06571496608934,0.12300803725472331,0.23317851228577122,-0.017859805210971746,-8.082627842572425,0.11896679399795512,0.2283957389229993,0.015580441182247218,-8.09913986136469,0.12488908398663962,0.2332014355047645,-0.03342498211218725,-8.065195874172717,0.12248318705211857,0.23026335561141273,-0.013516805054958114,-8.090423333110198,0.11939388248740643,0.2299653510374041,0.01204639400628471,-8.095148733540297
SH600703,393,0.17340351448195612,0.2722176893795181,-0.0494240854730994,-5.584324911900359,0.15819891877088643,0.2692734584770391,0.0425929015917037,-5.975877305158507,0.15517730135371294,0.26257527235438266,0.06087948652131203,-6.0054706020496615,0.1607419524375324,0.2697054425228215,0.027202666924776242,-5.978022947226488,0.15757458777058375,0.26763486938220526,0.046371302456198915,-5.969503287991153,0.15710139479983445,0.2643369261144371,0.04923502815440306,-6.010492073419129,0.17382756868223714,0.2845656923383005,-0.051990427295238284,-5.934707676734984
SH600705,395,0.1780202073067751,0.28781239929350527,0.38482481655215717,-7.023755006656969,0.1829398481479339,0.296589027589418,0.3678242692393342,-7.154268578435636,0.18077861918815116,0.29461492727676225,0.37529271589447155,-7.171510157688278,0.17923152685476734,0.2933117812389073,0.380638922509994,-7.166468298416561,0.18361204038476348,0.2962827657708919,0.3655014094423492,-7.151104108448829,0.184049086678957,0.29691666181116555,0.36399113126509497,-7.1718113160685135,0.1849024320801106,0.2971075990671428,0.3610422698878335,-7.155240173538227
SH600741,395,0.1445927749556925,0.23756352703882574,0.08237752461618464,-6.372016808142477,0.14675680979834485,0.239926485825282,0.06864400985557528,-6.55549308633046,0.14315526924059555,0.23808944436519164,0.09150030100020412,-6.584858898686501,0.1465705487586197,0.24542430099602722,0.06982606972262284,-6.569828286862908,0.14957405035252488,0.24412282627382162,0.05076508574010319,-6.534526709575407,0.1416269549909496,0.23347209420498669,0.10119937140918012,-6.609316547593503,0.15325919031138652,0.25333230962381287,0.02737825156237439,-6.560578359787778
SH600837,395,0.17535617058941477,0.29178500304578514,0.3288807216976374,-6.928153591045138,0.18350887845613714,0.29624046059537973,0.29767885750697975,-6.989112245107967,0.18579479065063362,0.29799622505682655,0.2889302646455111,-6.997036469951064,0.18343972067379583,0.2951584119752885,0.2979435366501082,-6.984744626030161,0.18517673690495967,0.29816035045872546,0.2912956663439775,-6.982042607482127,0.1857570298791165,0.2962879558999595,0.28907478183953705,-7.003407191770702,0.18624881492007248,0.29595357430041946,0.2871926329498976,-6.9813700104941905
SH600886,395,0.12539792750486267,0.2252007689749459,0.03992298262083638,-7.540570279254981,0.13128728027690184,0.2304027663599986,-0.005167333911339167,-7.622222450824738,0.13095285869893908,0.23070250151817062,-0.0026069210121288933,-7.633298490288072,0.1246760137200398,0.22473024435212988,0.045450130055635585,-7.642979419950884,0.13130055363900492,0.23112582034362567,-0.005268957998372459,-7.618562584467725,0.1313762157496543,0.22747232060461076,-0.0058482455110633325,-7.644279513727926,0.12761765680123768,0.22961536999803697,0.022928195508663207,-7.6406417347582085
SH600887,395,0.12413107864505576,0.21542784890711378,0.2107292252943972,-7.169627845309493,0.12348417565110778,0.21601135302078214,0.21484247100825005,-7.309103886098803,0.12241387228906704,0.21738298845887932,0.2216478510383667,-7.31909400317853,0.12231341724752191,0.21796776011591878,0.22228658091430786,-7.313089050698817,0.12459513786070368,0.21887256913438102,0.207778567162351,-7.300156294958898,0.1218870223502138,0.21278112189787096,0.22499775554198687,-7.333382883697501,0.12786853704179577,0.22283393625029224,0.1869650985630098,-7.308281855370752
SH600893,384,0.17917113118450342,0.28124955374408506,0.44246864897918037,-6.7082383047587015,0.16577585954476334,0.2673613905783572,0.4841510553201026,-7.023382681830378,0.1671394529763529,0.26918192701657745,0.4799079270709743,-7.027960337638691,0.16668092436199988,0.2721231450772071,0.48133474218427896,-7.016043368558978,0.16916054974128816,0.27302855017335714,0.4736188290313029,-7.006934954152314,0.16337560600351175,0.259078767778297,0.49161998511252814,-7.053896319888035,0.1742719173049403,0.2791763524270516,0.4577136570067294,-7.008947692841193
SH600999,389,0.15987900540923164,0.26780690195532497,0.2889076711168074,-6.890927723219377,0.14880237573348357,0.26753068445316547,0.33817309137723117,-6.998838299919858,0.14792837910713977,0.26403853822297996,0.34206035784397004,-6.984445451786618,0.1502408988072619,0.264885418952578,0.33177498600956934,-6.980932293697474,0.15177278907185046,0.2688277518265345,0.32496161227703,-6.9873162940543985,0.1467363066041899,0.26423965657517984,0.3473623273561678,-6.988654533668671,0.1547333624966186,0.2720321235124651,0.31179389806677826,-6.963490159537898
SH601006,395,0.13726698866378753,0.24488646832704516,-0.05924691047600761,-8.585995888149991,0.14655962954536375,0.2535776702181657,-0.13095534700390377,-8.648506374425397,0.13946351831728301,0.24352947243470713,-0.07619685067563409,-8.667110693568418,0.1397969108006532,0.2472590433931098,-0.07876953738948633,-8.685573538595127,0.1453762058711581,0.25283903353803455,-0.12182323240818804,-8.648764473973467,0.13846610376707916,0.23977595413756106,-0.06850011097840802,-8.674194666053479,0.13699686364099004,0.2430605701985494,-0.0571624391939769,-8.686331036186493
SH601009,395,0.16781822680148442,0.28493061744272086,0.21865069968347217,-7.663162295721297,0.17981678441905893,0.29039569901874845,0.16278629938570632,-7.721846941747743,0.17534171898208042,0.2874079074420276,0.18362187436881006,-7.725843599584083,0.16985905399050516,0.2810698452966086,0.2091487586452404,-7.744083587101029,0.18183809776046322,0.29380187747103725,0.15337521338433324,-7.7127594379928155,0.17515473493804354,0.2841222187453763,0.18449245830217154,-7.733979093832153,0.170394619816914,0.27959598582951567,0.20665520361421863,-7.735964786625945
