stock,model,har_beta_0,har_beta_1,har_beta_2,har_beta_3,calib_a,calib_b,converged,persistence,median_sigma,har_pooled_beta_0,har_pooled_beta_1,har_pooled_beta_2,har_pooled_beta_3
SH600188,ewma,,,,,-1.2879606295415147,0.6972389136223497,True,,,,,,
SH600188,garch,,,,,-0.8970974723570208,0.8213856490937723,True,0.9952370629683293,0.024906550456668394,,,,
SH600188,egarch,,,,,-0.7715654256424196,0.857291409129931,True,0.9888828402244059,0.024646599996211715,,,,
SH600362,naive,,,,,,,,,,,,,
SH600362,har,0.1400164703423574,0.48393619481825506,0.1966374300313007,-0.7082225111951557,,,,,,,,,
SH600362,har_x,,,,,,,,,,,,,
SH600362,ewma,,,,,-1.1296160928680934,0.7709699939022495,True,,,,,,
SH600362,garch,,,,,0.18099573667969368,1.1491981954906993,True,0.9610130885369863,0.023692442108447575,,,,
SH600362,egarch,,,,,-0.010545871149576757,1.0955712798916606,True,0.964421819489735,0.02383887924005483,,,,
SH600519,naive,,,,,,,,,,,,,
SH600519,har,0.14897959524514473,0.27189141999916777,0.3751308633115101,-0.8826575293346219,,,,,,,,,
SH600519,har_x,,,,,,,,,,,,,
SH600519,ewma,,,,,-1.5106325108544207,0.7028746065912481,True,,,,,,
SH600519,garch,,,,,-0.9116560863265408,0.8677041313983123,True,0.9960144229378242,0.019429536601391722,,,,
SH600519,egarch,,,,,-0.6867064716974426,0.9255676531802371,True,0.9954751280818044,0.019456636310582608,,,,
SH600585,naive,,,,,,,,,,,,,
SH600585,har,0.11531421946344125,0.3730971458948855,0.3051402054447378,-0.8485682548811331,,,,,,,,,
SH600585,har_x,,,,,,,,,,,,,
SH600585,ewma,,,,,-1.7337288310029328,0.6141403431212487,True,,,,,,
SH600585,garch,,,,,-1.0509527272783783,0.8024491398879459,True,0.9867563242745023,0.019078942720034336,,,,
SH600585,egarch,,,,,-1.085534543044827,0.7928740002455125,True,0.9811679197621104,0.019217361415957653,,,,
SH601225,naive,,,,,,,,,,,,,
SH601225,har,0.12177406960813737,0.49548451831554674,0.17131055411883148,-0.7901055600874822,,,,,,,,,
SH601225,har_x,,,,,,,,,,,,,
SH601225,ewma,,,,,-1.3502829947671835,0.6737008388039208,True,,,,,,
SH601225,garch,,,,,-0.4838471207570572,0.9319615714836257,True,0.979890601904583,0.023949440664419973,,,,
SH601225,egarch,,,,,-0.6160891219168876,0.8951271830738794,True,0.987492809998486,0.023534900808369875,,,,
SH601318,naive,,,,,,,,,,,,,
SH601318,har,0.1385546377665544,0.23947456193803046,0.5181867142160094,-0.46143012300119346,,,,,,,,,
SH601318,har_x,,,,,,,,,,,,,
SH601318,ewma,,,,,-0.9005039831732254,0.839201149142883,True,,,,,,
SH601318,garch,,,,,-0.39012921604108447,0.975760277087196,True,0.99612323487762,0.017099551872726798,,,,
SH601318,egarch,,,,,-0.5223124239772278,0.9446507125642158,True,0.9908478026123637,0.01774749082549363,,,,
SH601328,naive,,,,,,,,,,,,,
