stock,model,har_beta_0,har_beta_1,har_beta_2,har_beta_3,calib_a,calib_b,converged,persistence,median_sigma,har_pooled_beta_0,har_pooled_beta_1,har_pooled_beta_2,har_pooled_beta_3
SH600276,garch,,,,,-2.2456081796397465,0.47235890655845003,True,0.9999999999999987,0.019212056041832362,,,,
SH600276,egarch,,,,,-2.058388907891958,0.5189992511546561,True,0.987722457467282,0.019325431471065968,,,,
SH600309,naive,,,,,,,,,,,,,
SH600309,har,0.06713234705766191,0.3309567253852003,0.456415793751301,-0.5617363100708856,,,,,,,,,
SH600309,har_x,,,,,,,,,,,,,
SH600309,ewma,,,,,-0.9234110311831286,0.7911674627446275,True,,,,,,
SH600309,garch,,,,,-0.3555856968807568,0.9510350321204816,True,0.9969729214788875,0.02503910068185007,,,,
SH600309,egarch,,,,,-0.4072383113733925,0.937469154641253,True,0.9967722314090496,0.024639235891711887,,,,
SH600315,naive,,,,,,,,,,,,,
SH600315,har,0.018547170721794192,0.08672669216618517,0.3360198663187892,-2.2370010767620565,,,,,,,,,
SH600315,har_x,,,,,,,,,,,,,
SH600315,ewma,,,,,-2.678367128017163,0.3426866599344328,True,,,,,,
SH600315,garch,,,,,-1.8067877284958953,0.5776168020358979,True,0.9819193432842442,0.02272815432309875,,,,
SH600315,egarch,,,,,-3.1296765570703164,0.22956818280757776,True,0.9424890135743147,0.0221621631920076,,,,
SH600332,naive,,,,,,,,,,,,,
SH600332,har,0.08130859774574516,0.15807267482332787,0.5480214045019198,-0.8867172646417268,,,,,,,,,
SH600332,har_x,,,,,,,,,,,,,
SH600332,ewma,,,,,-1.5279815013335074,0.6760788503090008,True,,,,,,
SH600332,garch,,,,,-0.2583884252782078,1.0195589080648344,True,0.9707824742773787,0.02325868034041757,,,,
SH600332,egarch,,,,,-0.3854951394577295,0.9841371138860705,True,0.9831239840599943,0.02245187429774764,,,,
SH600340,naive,,,,,,,,,,,,,
SH600340,har,0.08192669488245241,0.4209302205985265,0.2974659542623976,-0.746705293900195,,,,,,,,,
SH600340,har_x,,,,,,,,,,,,,
SH600340,ewma,,,,,-0.7026322386018249,0.8605752231233517,True,,,,,,
SH600340,garch,,,,,1.3739827670083582,1.4615819898218838,True,0.9689714112424499,0.028820363877891206,,,,
SH600340,egarch,,,,,1.3994031588090423,1.4697876456668362,True,0.9748747147137701,0.028939379967659887,,,,
SH600352,naive,,,,,,,,,,,,,
SH600352,har,0.05381973070759709,0.3532483137671525,0.3665595307980112,-0.888205865027128,,,,,,,,,
SH600352,har_x,,,,,,,,,,,,,
SH600352,ewma,,,,,-1.162858978675241,0.7406691402955828,True,,,,,,
SH600352,garch,,,,,0.861122425330359,1.2948844951505696,True,0.9771398143413839,0.0251142206529331,,,,
SH600352,egarch,,,,,0.8718467112934684,1.2981730199647286,True,0.9810100993028357,0.025262002835468297,,,,
SH600362,naive,,,,,,,,,,,,,
SH600362,har,0.06751250302671202,0.3706251954905612,0.4499676475905139,-0.4372588442448791,,,,,,,,,
SH600362,har_x,,,,,,,,,,,,,
SH600362,ewma,,,,,-0.7273589259554781,0.8732270107231355,True,,,,,,
SH600362,garch,,,,,-0.20871486445317405,1.025703328965174,True,0.9944046139545815,0.02604590704156617,,,,
SH600362,egarch,,,,,-0.29007687170135116,1.0040897106805569,True,0.9932326087039013,0.026149343884129733,,,,
SH600369,naive,,,,,,,,,,,,,
SH600369,har,0.2660947977494108,0.011213218236405158,0.25412650538676573,-1.8477575897638847,,,,,,,,,
SH600369,har_x,,,,,,,,,,,,,
SH600369,ewma,,,,,-1.150298224994384,0.7441729583312262,True,,,,,,
SH600369,garch,,,,,0.24244668601253164,1.1370051420393104,True,0.9637075078101833,0.024929231179918056,,,,
SH600369,egarch,,,,,0.44493307656034387,1.1947301318813868,True,0.9471668864183423,0.02511441426943946,,,,
SH600372,naive,,,,,,,,,,,,,
SH600372,har,0.06744027207954806,0.2838993606968293,0.1603318687051951,-1.8634048813494624,,,,,,,,,
SH600372,har_x,,,,,,,,,,,,,
SH600372,ewma,,,,,-1.8070803184886808,0.5472856228130509,True,,,,,,
SH600372,garch,,,,,0.222965464974012,1.119484317611318,True,0.9221602880081294,0.0259782191217742,,,,
SH600372,egarch,,,,,0.4462800631697408,1.1838983105628995,True,0.9012868431533569,0.026192436109949542,,,,
SH600383,naive,,,,,,,,,,,,,
SH600383,har,0.08457012400437548,0.41419950612953077,0.3702363546826224,-0.4904548229330467,,,,,,,,,
SH600383,har_x,,,,,,,,,,,,,
SH600383,ewma,,,,,-0.6184414106000765,0.872284391517378,True,,,,,,
SH600383,garch,,,,,0.13407536285972482,1.0954790122892255,True,0.9878197833661387,0.027206245120031773,,,,
SH600383,egarch,,,,,0.13720227361580556,1.0982151302651983,True,0.9825330724324811,0.027475361325643252,,,,
