stock,model,n,mse,mae,r2,qlike,r2_offset22
SH600000,naive,226,0.1051057664412331,0.254721822285084,0.5902176137342768,-8.332061032982201,0.3611228150935636
SH600008,naive,226,0.10506775950469752,0.260264632419919,0.3099092313172458,-7.468322539651601,-0.04733758226138862
SH600009,naive,226,0.09985328582626195,0.2581785519883144,0.4038459482768485,-8.101737790170027,0.18647317604590785
SH600010,naive,226,0.10714221794990679,0.2684283930943463,0.5389361525515812,-7.47465209501769,0.38095890720975
SH600011,naive,211,0.13790404756375654,0.29863406026804784,0.29503499637583197,-8.152862046541488,-0.015073450123910925
SH600015,naive,226,0.13293469796511306,0.27918101139842766,0.37464849741726314,-8.269739008692707,0.11117520592191832
SH600016,naive,226,0.20799642464887397,0.3643207540622636,0.13140933959150602,-8.167907184773414,-0.03506684344073485
SH600018,naive,226,0.1526332711400388,0.30837000074712784,0.2836046933106473,-7.8280656015761725,-0.15677962137787937
SH600019,naive,153,0.18414346561152126,0.3428452343089972,0.44588371446594277,-6.915725787071218,0.20482257891296785
SH600027,naive,211,0.10940465485029804,0.2599740805446552,0.5184245562835171,-8.240817977594833,0.1709336498321684
SH600028,naive,226,0.09109775201857488,0.23455948349956549,0.5506140435894628,-8.155919768235506,0.5139218405676287
SH600029,naive,226,0.15327689208405146,0.3118044893359606,0.34536984836426377,-6.756839980554435,0.07383272106826899
SH600030,naive,226,0.10201030736323213,0.2521501162358668,0.508178925583398,-7.550907548918642,0.26953093729489075
SH600031,naive,226,0.11150926789711921,0.2681749289067342,0.11635040539960884,-7.363202575864766,-0.057000488614423084
SH600036,naive,226,0.13525281574649994,0.27196252099652146,-0.11308063182200301,-7.937904609168175,-0.47173247733049983
SH600048,naive,219,0.13766250748983136,0.28877423425053955,0.4414746619075317,-7.299182026976287,0.1341654945423998
SH600050,naive,226,0.1661881989034281,0.332174411910756,0.4132614726598446,-6.851916467452551,0.34657981084992917
SH600060,naive,226,0.11721227412085121,0.2727246197020217,0.4477675285344346,-7.031253647849521,0.2526793578113564
SH600066,naive,226,0.11227150702147394,0.2799851204315731,0.22826486911477462,-7.707897231538615,-0.07742230674747863
SH600068,naive,226,0.09639000496084675,0.25065470272476215,0.16318782214710892,-6.850054922247993,0.05959761447461909
SH600085,naive,226,0.13756955893038403,0.2982387538766981,0.40776954640820884,-7.273981166257934,-0.06269707785432677
SH600089,naive,226,0.09971438303371134,0.250925101278989,0.3854334403999654,-7.911009957562795,-0.13843972213269562
SH600100,naive,226,0.11257202755982489,0.26030899826105697,0.5895766555623747,-7.117781906089116,0.4819012054803936
SH600104,naive,226,0.10538725464031365,0.25802647414399604,0.24269981440337474,-7.616238565415735,0.12214843607720338
SH600109,naive,226,0.09777785275525529,0.2562793394458523,0.44634962732297934,-7.104235584972609,0.3412290375676984
SH600111,naive,226,0.1130327829907078,0.27473298097669285,0.5229430467831673,-6.984267579033237,0.48742434619873876
SH600115,naive,225,0.17416900095370225,0.33414839081735265,0.26810784630750384,-6.748390368241255,0.012509606880863666
SH600118,naive,226,0.09791515075641088,0.24328258197567043,0.6260917328581241,-7.242823243216302,0.417431633029406
SH600150,naive,226,0.1091663610309164,0.26021068237398964,0.463945312391298,-6.8704435360527425,0.299233300476236
SH600153,naive,137,0.4023716832741303,0.4134842188380054,-0.9099800819093218,-1.2828243912687425,-0.03791687510847619
SH600157,naive,222,0.14512752515527158,0.3075765517676847,0.2786665519779655,-7.127944881881825,0.01642589761689106
SH600166,naive,81,0.11540446194974263,0.2742199167622901,-0.14191256886796078,-6.894112420329064,-1.7975754627121563
