stock,model,n,mse,mae,r2,qlike,r2_offset22
SH601225,naive,242,0.07658865308437057,0.22018318165931997,0.021777974960033974,-7.719554673182219,0.06273823067017437
SH601238,naive,242,0.09530434492535846,0.24380698232072195,0.2801136294174239,-7.053487070886797,0.07560554039367218
SH601288,naive,242,0.06518901702319067,0.20543678407480218,0.06852187987374003,-8.935420134719088,0.08019462802105781
SH601318,naive,242,0.05093041726978043,0.17000600738918947,0.5413076614359752,-7.998774593031659,0.5446625116040538
SH601328,naive,242,0.07929215634166788,0.22648974214483147,0.40716648710619474,-8.817426043718937,0.4466393358271725
SH601333,naive,101,0.07217856909237871,0.21795236553372252,-0.028763368233951203,-7.514595882316555,0.1424756148994083
SH601336,naive,242,0.08850646404053854,0.2235144032864452,0.3349897394450301,-7.303366397208898,0.5311406729905364
SH601377,naive,242,0.11686575124687922,0.2596462108602487,0.3587800572544979,-7.042765648067788,0.38268732807563366
SH601390,naive,242,0.069603750369445,0.21200442728641583,0.17391135260500945,-8.29308310672811,0.2604027325297401
SH601398,naive,242,0.06391184088493307,0.20267281492104652,0.17894654010843192,-8.664372479960392,0.1860263549029847
SH601555,naive,242,0.12389902929243367,0.27679293146317324,0.38889432929028267,-6.707317714539833,0.4044053062686954
SH601600,naive,242,0.07178975597170704,0.2134529226222949,0.5395679108763693,-7.619672854839,0.5686242140557188
SH601601,naive,242,0.06935800388080658,0.2047706930514967,-0.01988797737848813,-7.297122219703631,0.02353616072366671
SH601607,naive,242,0.1053450797221135,0.26798912100117783,0.22918583923004998,-7.564738777532457,0.2492838766472164
SH601618,naive,241,0.11398502644683574,0.24901231073049349,0.3547504571221314,-7.906665660516908,0.36093099170142084
SH601628,naive,242,0.05964709260462686,0.1831748022930718,0.4067812709149151,-7.1794302112383726,0.44219498177104344
SH601633,naive,241,0.09081430738748376,0.24392433986380324,0.3425548835223756,-6.596853836719634,0.3633136590582273
SH601668,naive,242,0.07181957916851842,0.21827448580213005,-0.20898751309315244,-7.960990798902557,-0.13075551724325196
SH601669,naive,242,0.10930234516218687,0.2611954600290419,0.08791725441878384,-7.847680421202771,0.137160522909189
SH601688,naive,242,0.09176505213795108,0.23918165980037573,0.3528016566661205,-7.101571209173264,0.397637483890493
SH601727,naive,242,0.12064982373750884,0.27144596609764576,0.3016733067837183,-7.727351860255627,0.3388458685038761
SH601766,naive,242,0.0873033299354467,0.2309460516913577,0.21000719989723282,-8.259525407415673,0.32192467385037615
SH601788,naive,241,0.08767478544530694,0.23862398213232505,0.33954452528726287,-6.978449261055613,0.39040108233309334
SH601800,naive,242,0.12620290877490356,0.27701455696436067,0.16010510800865874,-7.535384101130561,0.1755180189774207
SH601808,naive,242,0.10066423126201417,0.2503202598143106,0.04134811197160304,-6.89644181845345,-0.10553872982202539
SH601818,naive,242,0.09624587278591407,0.24172111954854583,0.34938002966336257,-7.848243761108826,0.38315058512699174
SH601857,naive,242,0.0660577190039144,0.20987392232393898,0.06168258019142148,-9.072536218396666,0.1441216890653979
SH601877,naive,242,0.05001274205742098,0.17407911234982007,0.09231031565844894,-7.312161903775772,0.06815590744634559
SH601888,naive,242,0.07055861857951895,0.2058272422535045,-0.18606162407052662,-7.106615427705374,-0.18200718885350375
SH601898,naive,242,0.08697402897468354,0.22925335001821998,-0.12010434058546648,-7.831104896179317,-0.1329708037657651
SH601899,naive,238,0.11543588003454505,0.27157642997699566,0.18326909954729032,-7.367149921972401,0.15367543375425186
SH601901,naive,240,0.1464995927165599,0.30400904900248343,0.2682024255967256,-6.870141793460432,0.32013655986220246
SH601919,naive,242,0.10464791408204294,0.2618671331815304,-0.18154066088916498,-6.897175937838251,-0.08932749821464947
SH601933,naive,242,0.10049794539312322,0.2569055587200274,-0.31102559097899674,-7.225552584471563,-0.3520940254798446
SH601939,naive,242,0.07651157508963333,0.2174203942645494,0.24882770713157953,-8.336296088322296,0.25126052772644614
SH601985,naive,242,0.07367537833147836,0.22104909126924835,0.4234866612943605,-8.392362417976729,0.4523753831485755
SH601988,naive,242,0.07216485681354265,0.21847051927346742,0.3682747180621466,-8.966509344163084,0.40705832018096133
SH601989,naive,241,0.11607938521188715,0.2783054970894074,0.41305211358378235,-7.321013961379635,0.4560236099706214
SH601991,naive,101,0.08477463679612934,0.2362054477999925,-0.07294367611904629,-7.868110059840264,-0.18723905738690338
SH601992,naive,242,0.10362980088167625,0.26101533520965864,0.04652415576571767,-7.415787570545379,0.04007232371325753
SH601998,naive,242,0.1056717588415202,0.25148294536437815,0.3296838898968584,-8.113287698446255,0.34444567806472126
SH603288,naive,242,0.05894960730328651,0.1978781738491189,0.17705572517463541,-7.237637433104375,0.18822139129280302
SH603993,naive,242,0.12055608718122916,0.27851815188741913,0.1360567488332226,-7.2011730506111205,0.18101481286687593
SZ000001,naive,242,0.04872320438428663,0.17602025110376057,0.2597688445628483,-7.3265656964615555,0.3082340058996105
SZ000002,naive,242,0.09029912067396081,0.22698659033517946,0.2936049201602916,-7.397427407791857,0.29290564878066083
SZ000063,naive,242,0.09894066749592824,0.2524149971462515,0.06160821717777765,-6.570891697209454,0.08611487833914888
SZ000069,naive,242,0.07823537381066749,0.22600392690905574,0.06680504738624038,-7.401602609207334,0.16181043497294645
SZ000100,naive,242,0.13622912998223558,0.2827064040341552,-0.33588613322559624,-6.775398436606604,-0.2389631901220557
SZ000157,naive,242,0.052316121376971836,0.1901429162669339,0.044202543851482146,-7.380847830863773,-0.24145773709414908
SZ000166,naive,242,0.09935292492716065,0.25160631454904636,0.37621621933876925,-7.497555335524503,0.41726577513617324
SZ000333,naive,231,0.05592748957965478,0.1754798122541971,0.1744436275297011,-7.462353845222105,0.13693584747614207
SZ000338,naive,242,0.07311182959724405,0.20820006837183003,0.2615508790409987,-7.0366017649381725,0.29281754610280897
SZ000402,naive,225,0.07311900784562501,0.20825721044341464,-0.30867371873300775,-7.536981337896566,-0.22154862090300576
SZ000413,naive,227,0.4633952148611512,0.3584272378419963,-0.5291524553115647,29.964375540294157,-0.5287361854057482
SZ000415,naive,242,0.09446959584140995,0.23362978857077155,0.2975690474122378,-7.170649179121569,0.356066884580968
SZ000423,naive,242,0.106831490316607,0.23390871485836562,-0.2130163225984203,-7.497398047650141,-0.20286515517387516
SZ000425,naive,242,0.06887799304909288,0.2019988086391511,0.34491485848566705,-7.200668388607257,0.2538141229002756
SZ000503,naive,91,0.9777234800646177,0.5290187255317466,-1.3364616203512112,30.89245364043695,-1.3391371883340226
SZ000538,naive,232,0.08396256799711875,0.22745341975663494,0.13955058026003508,-7.4158483454249415,0.08524392158288219
SZ000568,naive,242,0.07339339817878651,0.22691998601612492,0.33827262048136286,-6.807197644759545,0.42174604141585237
SZ000625,naive,242,0.08281469450867905,0.23104625972806947,-0.6026820474333554,-6.402712927913077,-0.39780392676262033
SZ000630,naive,242,0.11191735675425245,0.27160478698639307,0.2578857763365723,-7.705607946202141,0.29113856220417167
SZ000651,naive,236,0.10465568303559845,0.22774030711919552,-0.3335252644340374,-7.1328325080269765,-0.3457957804594234
SZ000709,naive,242,0.09644229231466302,0.25033806633138433,0.22273511394252832,-8.266518094485349,0.2337940493181122
SZ000725,naive,242,0.10745158554622133,0.2493407231132881,0.21047882608638746,-6.819950296735851,0.2343717503527647
SZ000728,naive,242,0.10359222043176375,0.2530165787711712,0.49142699102893106,-7.10442794788436,0.5326923894950493
SZ000768,naive,242,0.06851731670125613,0.20906329089202721,0.1565950918477308,-7.404050196832381,0.19019298838053633
SZ000776,naive,242,0.0916675214162426,0.2432629835673075,0.331682798560457,-7.361381429633421,0.371670629516054
SZ000783,naive,242,0.1015793377192557,0.245333322528686,0.4705623551478555,-7.038776168966044,0.5079416301098283
SZ000792,naive,101,0.08357564477779106,0.22731647639235608,-0.9532824155957411,-6.381553136294044,-0.9312864869159281
SZ000826,naive,101,0.231153574490566,0.318248732619706,-1.2778222424671557,-5.83455619676515,-1.9192191810219335
SZ000839,naive,101,0.07687186417150904,0.2173510308001724,0.321380812628976,-5.833426881952632,0.1691715962071514
SZ000858,naive,242,0.07765022631603895,0.23010324151614137,0.4413881198232722,-6.975732398080564,0.47907326092362634
SZ000876,naive,242,0.09180038714113874,0.23558876786265398,0.4661232363143122,-6.020186316101838,0.28398308019776863
SZ000895,naive,227,0.09516473889534145,0.24965428063234857,0.015811866283343523,-7.0014849135050055,0.09502941448090829
SZ000898,naive,242,0.09722274291790053,0.2398780982137672,-0.2298646902652215,-8.086277599861798,-0.1849661408253822
SZ000959,naive,101,0.08014510588201694,0.23212112789197925,-0.4603755350916694,-7.444969212202279,-0.6346362492104851
SZ000961,naive,242,0.0776567025112899,0.22274731425999914,-0.29054743630071234,-6.329108295242663,-0.3729001219160446
SZ000963,naive,242,0.10883481170038842,0.2736828860633609,-0.12105044076136617,-6.9253021444962295,-0.17002403238357933
SZ000983,naive,101,0.09165637409620504,0.25691943926789773,0.03734265133330461,-7.044951615878219,-0.0697311489580037
SZ001979,naive,242,0.057711861274164486,0.1916694236373563,0.24830218282278937,-7.423091101837724,0.2826587626180954
SZ002007,naive,242,0.08156661992280569,0.2388466531801006,-0.4219845257561483,-6.850025381599081,-0.3706185103303947
SZ002008,naive,242,0.07076028574284325,0.21492367188995554,-0.38369097149216946,-6.475613962378401,-0.3735846271317529
SZ002024,naive,242,0.08271317412964574,0.23138718821531834,0.5685795263407751,-7.777353607014278,0.5844979683363591
SZ002027,naive,242,0.062244912482723104,0.19613846357859555,0.18707350202867667,-6.8146144918554405,0.15930631841903498
SZ002065,naive,225,0.07785545426916642,0.22663633708758057,0.40109466987076037,-6.885717915096022,0.43898669891361375
SZ002081,naive,242,0.10121276467485955,0.2433913065730788,-0.10031693905338934,-7.103866143923901,-0.1209092687099591
SZ002142,naive,242,0.0650096209929026,0.19287602451335514,0.0946581177868584,-7.2295189835278775,-0.17357419964143972
SZ002146,naive,242,0.05606544841958215,0.19120155492353247,0.32917398891737515,-7.2482752552130245,0.40234532505915277
SZ002153,naive,242,0.07175651839542933,0.2141731871834495,-0.40722716426846994,-6.527626541452467,-0.39742747538908474
SZ002202,naive,236,0.07745875942547961,0.21559052824830813,0.09640510872043595,-6.791912665098765,0.1268258290873363
SZ002230,naive,242,0.07002769812894274,0.20955875374406777,0.07488597611872372,-6.846771727179127,0.09912664450116992
SZ002236,naive,240,0.07542286096216708,0.23049171275618108,-0.0971214517732879,-6.645311032914018,-0.038910734313131634
SZ002241,naive,242,0.07600103443713684,0.2242134715257194,0.1412372839070054,-6.108695256093227,-0.21953788110652872
SZ002294,naive,242,0.124943701589407,0.2875092178159251,0.06410702470667329,-7.390640264082537,0.10519714802126112
SZ002304,naive,242,0.07380137431560149,0.21569359219825845,0.33336389494849616,-7.160469818012478,0.3556379234336656
SZ002310,naive,220,0.1277317343845752,0.2832830907746116,0.05903967128766474,-6.682871243039434,0.05727181178314056
SZ002415,naive,240,0.06364107930990949,0.20590841629272147,-0.22161961789761242,-6.935236860706601,-0.20762907597371116
SZ002450,naive,100,3.6458124875228184,1.300769794956993,-0.6199105923157757,827.8709492642467,-0.7187958221301252
SZ002456,naive,239,0.4157121316793128,0.323247105290392,-0.6803408306354186,11.779637676437167,-0.6826963751576101
SZ002475,naive,242,0.057530609160019425,0.19026041213587724,-0.21361972857253564,-6.358393396128576,-0.29757972178828074
SZ002594,naive,242,0.099312135558191,0.24747271359506876,0.07664137289026107,-7.256044869111814,0.04453359462019435
SZ002673,naive,242,0.1324531323569559,0.2795095102042735,0.47559777307714657,-7.016940426164544,0.5223491556677498
SZ002736,naive,242,0.10081831384734895,0.24721757432065397,0.374251003914973,-6.921190647715099,0.39685365907180636
SZ300003,naive,242,0.06261264759836097,0.19056498902918942,-0.7566859319288597,-6.714993172719071,-0.6126780555237532
SZ300015,naive,237,0.05893445621777451,0.18893949762045203,-0.03633148667588437,-7.088665875492028,0.03190287166510397
SZ300017,naive,242,0.3114493792521986,0.30906752782593244,-0.7284474321556065,-1.1310865851468297,-0.761207644939847
SZ300024,naive,242,0.07294434025583106,0.21458394632550468,0.36149911662988665,-7.384810985380642,0.3879086639749255
SZ300059,naive,242,0.09850593943365606,0.2640387960608283,0.18659337627383976,-6.809007419621921,0.196498671560691
SZ300070,naive,242,0.06974951728787425,0.20557464626605165,0.0055554233510241025,-7.005395383690758,0.01456936538235154
SZ300124,naive,231,0.06294913567036536,0.20005045466600077,-0.2686618567709671,-7.00499280243625,-0.21626280753699478
SZ300144,naive,242,0.03865668912415039,0.15742598524493867,-0.13607724466282445,-7.109505905370106,0.004068098880730564
SZ300251,naive,225,0.11843800450184495,0.2690425841344928,-0.36093195662701505,-6.685491509977096,-0.3914060623760225
SH600000,har,242,0.07128032146822003,0.21284701505974019,0.14927847070084233,-8.07948487990845,0.1794058529393897
SH600009,har,242,0.05312098480451343,0.1881839716754143,0.3426241396818488,-7.29041878338666,0.37988484390286303
SH600010,har,242,0.10086167255888168,0.2527311773392958,0.34428059228281893,-7.413980375299755,0.36319731264705657
SH600011,har,242,0.08137095676880007,0.21922826664187006,0.3662613935035678,-7.699745385078497,0.22401636251165968
SH600015,har,242,0.0763128233488926,0.2175977826295606,0.418520303463355,-8.837639348630331,0.43635242973281463
SH600016,har,242,0.06764943131919388,0.20131993947333027,0.35252837070175136,-8.872950573841946,0.38102587074087224
SH600018,har,239,0.09877286637860193,0.25017972300301683,0.591831874206208,-7.129281453112925,0.6192126236066429
SH600019,har,242,0.05904439643595387,0.19690730280784105,0.24737859261549022,-8.119604573103882,0.26572272979330935
SH600023,har,242,0.06600233852195303,0.20025980558970014,0.30610132222713415,-8.726805539348788,0.3324654315296448
SH600028,har,242,0.0526702847131486,0.18406450836276467,0.4767558449540775,-8.81624829432861,0.43370754082097407
SH600029,har,242,0.09109682717739079,0.23865015594764613,0.28945428899258796,-7.420234444063127,0.3139371699793254
SH600030,har,235,0.0894222962364196,0.23255083531006562,0.41879961267670096,-7.251412247204754,0.43968925443428364
SH600031,har,242,0.043546254644528465,0.1615252630015403,0.40037623258070754,-7.109868620206884,0.38771501756224747
SH600036,har,242,0.044959829744489546,0.16526189025330126,0.26458626152103193,-7.724230505886654,0.2871641520384942
SH600038,har,242,0.047308031734598716,0.1711142142832886,0.21915418089360372,-7.311624274643404,0.2587579499627096
SH600048,har,242,0.05311718172131644,0.17661062611305825,0.13387366461873207,-7.19697786476465,0.14175231211361072
SH600050,har,242,0.08459312220873307,0.2346668041559421,0.43308331472699035,-7.456015862798902,0.42483316248595904
SH600061,har,240,0.22477593772912485,0.36454716215108884,-0.07952523609575302,-6.1767068260010705,-0.04835887302642239
SH600066,har,242,0.08793845730304757,0.23120144330722026,0.42117148051851383,-6.997031267670363,0.4274898858484468
SH600068,har,242,0.08626651388742874,0.2329410481498125,0.3793952629851426,-7.8876000645490185,0.4218741013902265
SH600085,har,242,0.10441930413323412,0.24934810108234792,0.16677341280800206,-7.847095806266445,0.24013130127230653
SH600089,har,242,0.0724633098465099,0.21477946629159939,0.5084842284902693,-8.27275107904644,0.5162370234579237
SH600100,har,242,0.11042114228265043,0.2600603973423843,0.42005301488084357,-7.067699436695751,0.4574752240115948
SH600104,har,242,0.06944367309066962,0.21249806772926624,0.38825613254313196,-7.564187032201586,0.4017037700601155
SH600109,har,242,0.08710046916537918,0.24198949796977012,0.5261369670514181,-7.178809723402554,0.5539565026867377
SH600111,har,239,0.09334556410755257,0.24258448570695232,0.4438455958182398,-6.986975173044998,0.4298418598378282
SH600115,har,241,0.096175281078907,0.24474554587696798,0.43952090439201763,-7.362789177216061,0.4482637638665048
SH600118,har,242,0.07515952090817822,0.22680793840994648,0.5473480252051188,-7.287062637037656,0.5634963966208766
SH600153,har,242,0.061018214187479485,0.1982096543238646,0.2742992421376771,-7.570485020028666,0.28678162798507445
SH600157,har,95,0.14024738470789525,0.2993563172216997,-0.2511343753175985,-5.435084023721928,0.10373053006176969
SH600170,har,242,0.07222048603564775,0.20796549436910305,0.5408201745980683,-8.082710032025812,0.5681595715337587
SH600177,har,242,0.1129234463394353,0.26717107253417116,0.34384603059736285,-8.18080170776527,0.3765237000449557
SH600188,har,242,0.07109298669863061,0.21160133022054595,0.12953238642839515,-7.519179402393911,0.16897230726945633
SH600196,har,242,0.05601993133419594,0.19044240510451343,0.23819691904602303,-7.200170352109601,0.21942322547377135
SH600208,har,241,0.3703391280671231,0.34660783183332383,0.07970700856810686,-5.531113230267773,0.05147368393033169
SH600219,har,242,0.07605905816856595,0.2227070162797549,0.4231015148417556,-7.923277889274377,0.44590839987173103
SH600221,har,242,0.08711173175940158,0.23997683959440852,0.4138665952322156,-7.897889084778444,0.42291212384116883
SH600271,har,242,0.054944513889321735,0.18970526591267978,0.5201048519340545,-7.295921814667186,0.5317430659271627
SH600276,har,242,0.056895662049383816,0.19037503019512853,0.16316160993689333,-7.2168872166901705,0.09120371313136222
