Inserted Genomes, Total BP Epochs, Time, Best Val. MAE, Best Val. MSE, Enabled Nodes, Enabled Edges, Enabled Rec. Edges,Island_0_best_fitness,Island_0_worst_fitness,Island_1_best_fitness,Island_1_worst_fitness,Island_2_best_fitness,Island_2_worst_fitness,Island_3_best_fitness,Island_3_worst_fitness,Island_4_best_fitness,Island_4_worst_fitness,Island_5_best_fitness,Island_5_worst_fitness,Island_6_best_fitness,Island_6_worst_fitness,Island_7_best_fitness,Island_7_worst_fitness,Island_8_best_fitness,Island_8_worst_fitness,Island_9_best_fitness,Island_9_worst_fitness
32,10,522,0.225132,0.0795511,6,3,0,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.079551,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000
34,20,568,0.225132,0.0795511,6,3,0,10000000.000000,10000000.000000,0.148220,10000000.000000,10000000.000000,10000000.000000,0.079551,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000
36,30,576,0.225132,0.0795511,6,3,0,10000000.000000,10000000.000000,0.148220,10000000.000000,10000000.000000,10000000.000000,0.079551,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000
38,40,593,0.155881,0.0382803,5,5,0,10000000.000000,10000000.000000,0.148220,10000000.000000,10000000.000000,10000000.000000,0.079551,10000000.000000,10000000.000000,10000000.000000,0.038280,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000
40,50,610,0.155881,0.0382803,5,5,0,10000000.000000,10000000.000000,0.148220,10000000.000000,10000000.000000,10000000.000000,0.079551,10000000.000000,10000000.000000,10000000.000000,0.038280,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.058352,10000000.000000
42,60,646,0.123163,0.0238147,5,5,0,10000000.000000,10000000.000000,0.148220,10000000.000000,10000000.000000,10000000.000000,0.079551,10000000.000000,10000000.000000,10000000.000000,0.038280,10000000.000000,0.023815,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.058352,10000000.000000
44,70,648,0.122732,0.0238106,5,5,0,10000000.000000,10000000.000000,0.148220,10000000.000000,10000000.000000,10000000.000000,0.079551,10000000.000000,10000000.000000,10000000.000000,0.038280,10000000.000000,0.023811,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.058352,10000000.000000
46,80,708,0.122732,0.0238106,5,5,0,0.071159,10000000.000000,0.148220,10000000.000000,10000000.000000,10000000.000000,0.079551,10000000.000000,10000000.000000,10000000.000000,0.038280,10000000.000000,0.023811,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.058352,10000000.000000
48,90,712,0.118415,0.0220707,6,5,0,0.022071,10000000.000000,0.148220,10000000.000000,10000000.000000,10000000.000000,0.079551,10000000.000000,10000000.000000,10000000.000000,0.038280,10000000.000000,0.023811,10000000.000000,10000000.000000,10000000.000000,10000000.000000,10000000.000000,0.058352,10000000.000000
50,100,734,0.118415,0.0220707,6,5,0,0.022071,10000000.000000,0.148220,10000000.000000,10000000.000000,10000000.000000,0.079551,10000000.000000,10000000.000000,10000000.000000,0.038280,10000000.000000,0.023811,10000000.000000,0.051389,10000000.000000,10000000.000000,10000000.000000,0.058352,10000000.000000
52,110,735,0.118415,0.0220707,6,5,0,0.022071,10000000.000000,0.148220,10000000.000000,10000000.000000,10000000.000000,0.079551,10000000.000000,10000000.000000,10000000.000000,0.022755,10000000.000000,0.023811,10000000.000000,0.051389,10000000.000000,10000000.000000,10000000.000000,0.058352,10000000.000000
54,120,745,0.118415,0.0220707,6,5,0,0.022071,10000000.000000,0.148220,10000000.000000,10000000.000000,10000000.000000,0.079551,10000000.000000,10000000.000000,10000000.000000,0.022755,10000000.000000,0.023811,10000000.000000,0.051389,10000000.000000,10000000.000000,10000000.000000,0.024667,0.058352
56,130,748,0.118415,0.0220707,6,5,0,0.022071,10000000.000000,0.148220,10000000.000000,10000000.000000,10000000.000000,0.079551,10000000.000000,10000000.000000,10000000.000000,0.022755,10000000.000000,0.023811,10000000.000000,0.051389,10000000.000000,10000000.000000,10000000.000000,0.024620,0.058352
57,140,748,0.118415,0.0220707,6,5,0,0.022071,10000000.000000,0.028608,0.148220,10000000.000000,10000000.000000,0.079551,10000000.000000,10000000.000000,10000000.000000,0.022755,10000000.000000,0.023811,10000000.000000,0.051389,10000000.000000,10000000.000000,10000000.000000,0.024620,0.058352
60,150,755,0.118415,0.0220707,6,5,0,0.022071,10000000.000000,0.028608,0.148220,10000000.000000,10000000.000000,0.079551,10000000.000000,10000000.000000,10000000.000000,0.022755,10000000.000000,0.023811,10000000.000000,0.051389,10000000.000000,0.023859,10000000.000000,0.024620,0.058352
62,160,756,0.118415,0.0220707,6,5,0,0.022071,10000000.000000,0.028479,0.148220,10000000.000000,10000000.000000,0.079551,10000000.000000,10000000.000000,10000000.000000,0.022755,10000000.000000,0.023811,10000000.000000,0.051389,10000000.000000,0.023859,10000000.000000,0.024620,0.058352
64,170,757,0.118415,0.0220707,6,5,0,0.022071,10000000.000000,0.028479,0.148220,10000000.000000,10000000.000000,0.079551,10000000.000000,10000000.000000,10000000.000000,0.022755,10000000.000000,0.023811,10000000.000000,0.051389,10000000.000000,0.023844,10000000.000000,0.024620,0.058352
